open,close,high,low,vol,amount,year,month,day,hour,minute,datetime
8.84,8.85,8.88,8.81,5542200.0,49021648.0,2017,6,19,15,0,2017-06-19 15:00
8.85,8.77,8.87,8.76,5585600.0,49162644.0,2017,6,20,10,30,2017-06-20 10:30
8.77,8.79,8.79,8.74,3321800.0,29107796.0,2017,6,20,11,30,2017-06-20 11:30
8.79,8.77,8.83,8.75,3179000.0,27937352.0,2017,6,20,14,0,2017-06-20 14:00
8.76,8.87,8.95,8.72,13378100.0,118288928.0,2017,6,20,15,0,2017-06-20 15:00
8.84,8.76,8.87,8.76,6324400.0,55706532.0,2017,6,21,10,30,2017-06-21 10:30
8.76,8.77,8.8,8.75,3073800.0,26966676.0,2017,6,21,11,30,2017-06-21 11:30
8.78,8.78,8.78,8.71,5063100.0,44273080.0,2017,6,21,14,0,2017-06-21 14:00
8.77,8.76,8.79,8.72,3956000.0,34611296.0,2017,6,21,15,0,2017-06-21 15:00
8.73,8.75,8.78,8.7,4239900.0,37056444.0,2017,6,22,10,30,2017-06-22 10:30
8.75,8.75,8.84,8.73,3971600.0,34913444.0,2017,6,22,11,30,2017-06-22 11:30
8.75,8.74,8.78,8.71,2860800.0,25007856.0,2017,6,22,14,0,2017-06-22 14:00
8.74,8.5,8.76,8.48,9995000.0,85966800.0,2017,6,22,15,0,2017-06-22 15:00
8.5,8.51,8.58,8.45,3708200.0,31588676.0,2017,6,23,10,30,2017-06-23 10:30
8.52,8.45,8.65,8.43,5075700.0,43445900.0,2017,6,23,11,30,2017-06-23 11:30
8.45,8.47,8.51,8.41,3294700.0,27864984.0,2017,6,23,14,0,2017-06-23 14:00
8.48,8.59,8.63,8.45,3738400.0,31945608.0,2017,6,23,15,0,2017-06-23 15:00
8.59,8.69,8.73,8.57,5323400.0,45977716.0,2017,6,26,10,30,2017-06-26 10:30
8.69,8.67,8.72,8.65,2774900.0,24116844.0,2017,6,26,11,30,2017-06-26 11:30
8.69,8.76,8.77,8.66,8274300.0,72158720.0,2017,6,26,14,0,2017-06-26 14:00
8.75,8.7,8.77,8.68,7496000.0,65311728.0,2017,6,26,15,0,2017-06-26 15:00
8.68,8.78,8.79,8.66,5684200.0,49698532.0,2017,6,27,10,30,2017-06-27 10:30
8.78,8.73,8.78,8.72,2175800.0,19060604.0,2017,6,27,11,30,2017-06-27 11:30
8.74,8.7,8.74,8.66,2590800.0,22515768.0,2017,6,27,14,0,2017-06-27 14:00
8.71,8.72,8.75,8.68,4313500.0,37586800.0,2017,6,27,15,0,2017-06-27 15:00
8.69,8.79,8.84,8.62,8890000.0,77987552.0,2017,6,28,10,30,2017-06-28 10:30
8.79,8.78,8.8,8.76,3390900.0,29758776.0,2017,6,28,11,30,2017-06-28 11:30
8.77,8.75,8.78,8.72,1788800.0,15649512.0,2017,6,28,14,0,2017-06-28 14:00
8.76,8.71,8.77,8.7,2802300.0,24464400.0,2017,6,28,15,0,2017-06-28 15:00
8.7,8.78,8.82,8.7,4815700.0,42277572.0,2017,6,29,10,30,2017-06-29 10:30
8.76,8.83,8.85,8.72,6764900.0,59538412.0,2017,6,29,11,30,2017-06-29 11:30
8.84,8.89,8.92,8.82,13889000.0,123236864.0,2017,6,29,14,0,2017-06-29 14:00
8.89,8.87,8.93,8.83,9839400.0,87405712.0,2017,6,29,15,0,2017-06-29 15:00
8.88,8.8,8.92,8.8,5975500.0,52885732.0,2017,6,30,10,30,2017-06-30 10:30
8.81,8.82,8.83,8.78,2665800.0,23459364.0,2017,6,30,11,30,2017-06-30 11:30
8.82,8.85,8.86,8.81,2284800.0,20203360.0,2017,6,30,14,0,2017-06-30 14:00
8.85,8.81,8.85,8.78,3692600.0,32526864.0,2017,6,30,15,0,2017-06-30 15:00
8.86,8.63,8.86,8.58,10890100.0,94618712.0,2017,7,3,10,30,2017-07-03 10:30
8.63,8.69,8.69,8.59,3559900.0,30720208.0,2017,7,3,11,30,2017-07-03 11:30
8.69,8.65,8.69,8.61,3259800.0,28155608.0,2017,7,3,14,0,2017-07-03 14:00
8.65,8.64,8.66,8.61,4977500.0,43000976.0,2017,7,3,15,0,2017-07-03 15:00
8.64,8.64,8.7,8.61,4368200.0,37784712.0,2017,7,4,10,30,2017-07-04 10:30
8.62,8.6,8.65,8.6,3055000.0,26346224.0,2017,7,4,11,30,2017-07-04 11:30
8.61,8.59,8.61,8.55,3365600.0,28886104.0,2017,7,4,14,0,2017-07-04 14:00
8.59,8.56,8.6,8.53,4513400.0,38662400.0,2017,7,4,15,0,2017-07-04 15:00
8.54,8.59,8.65,8.54,2962100.0,25473604.0,2017,7,5,10,30,2017-07-05 10:30
8.58,8.61,8.65,8.58,2210400.0,19077252.0,2017,7,5,11,30,2017-07-05 11:30
8.61,8.64,8.65,8.59,1649500.0,14222892.0,2017,7,5,14,0,2017-07-05 14:00
8.64,8.66,8.66,8.62,3391500.0,29318180.0,2017,7,5,15,0,2017-07-05 15:00
8.56,8.6,8.66,8.56,3430300.0,29546908.0,2017,7,6,10,30,2017-07-06 10:30
8.6,8.55,8.62,8.55,3030300.0,26005664.0,2017,7,6,11,30,2017-07-06 11:30
8.54,8.53,8.56,8.49,4631200.0,39439372.0,2017,7,6,14,0,2017-07-06 14:00
8.53,8.52,8.57,8.5,3387000.0,28911376.0,2017,7,6,15,0,2017-07-06 15:00
8.49,8.55,8.57,8.48,3310000.0,28219754.0,2017,7,7,10,30,2017-07-07 10:30
8.56,8.56,8.59,8.54,1970400.0,16882126.0,2017,7,7,11,30,2017-07-07 11:30
8.56,8.53,8.58,8.52,1831800.0,15650504.0,2017,7,7,14,0,2017-07-07 14:00
8.53,8.52,8.56,8.52,3584900.0,30586904.0,2017,7,7,15,0,2017-07-07 15:00
8.48,8.54,8.55,8.48,4092100.0,34873820.0,2017,7,10,10,30,2017-07-10 10:30
8.54,8.58,8.62,8.52,3544000.0,30348996.0,2017,7,10,11,30,2017-07-10 11:30
8.59,8.63,8.67,8.58,4837000.0,41811528.0,2017,7,10,14,0,2017-07-10 14:00
8.63,8.61,8.64,8.59,3312000.0,28541720.0,2017,7,10,15,0,2017-07-10 15:00
8.61,8.65,8.69,8.59,6067100.0,52512252.0,2017,7,11,10,30,2017-07-11 10:30
8.65,8.63,8.67,8.58,3774100.0,32513820.0,2017,7,11,11,30,2017-07-11 11:30
8.63,8.64,8.65,8.61,1856000.0,16028152.0,2017,7,11,14,0,2017-07-11 14:00
8.64,8.59,8.65,8.59,4859600.0,41875152.0,2017,7,11,15,0,2017-07-11 15:00
8.6,8.5,8.64,8.46,6272600.0,53556448.0,2017,7,12,10,30,2017-07-12 10:30
8.5,8.52,8.52,8.43,3131100.0,26504464.0,2017,7,12,11,30,2017-07-12 11:30
8.52,8.54,8.55,8.47,1609600.0,13707792.0,2017,7,12,14,0,2017-07-12 14:00
8.49,8.47,8.53,8.41,7144500.0,60352704.0,2017,7,12,15,0,2017-07-12 15:00
8.51,8.55,8.59,8.5,3941600.0,33694252.0,2017,7,13,10,30,2017-07-13 10:30
8.57,8.59,8.63,8.56,3707100.0,31861188.0,2017,7,13,11,30,2017-07-13 11:30
8.6,8.56,8.6,8.52,2510300.0,21506456.0,2017,7,13,14,0,2017-07-13 14:00
8.56,8.56,8.57,8.52,3592100.0,30703720.0,2017,7,13,15,0,2017-07-13 15:00
8.58,8.48,8.58,8.45,4464100.0,37844316.0,2017,7,14,10,30,2017-07-14 10:30
8.48,8.45,8.49,8.43,2453100.0,20748660.0,2017,7,14,11,30,2017-07-14 11:30
8.44,8.45,8.49,8.44,1255100.0,10616688.0,2017,7,14,14,0,2017-07-14 14:00
8.46,8.45,8.47,8.4,3825700.0,32288176.0,2017,7,14,15,0,2017-07-14 15:00
8.45,8.16,8.47,7.88,9024400.0,73414112.0,2017,7,17,10,30,2017-07-17 10:30
8.18,8.21,8.23,8.13,2671400.0,21867112.0,2017,7,17,11,30,2017-07-17 11:30
8.21,8.14,8.22,8.13,2434000.0,19899464.0,2017,7,17,14,0,2017-07-17 14:00
8.13,8.1,8.14,8.0,6608500.0,53342864.0,2017,7,17,15,0,2017-07-17 15:00
8.09,8.13,8.2,8.07,3543600.0,28836408.0,2017,7,18,10,30,2017-07-18 10:30
8.13,8.14,8.17,8.09,2179700.0,17708256.0,2017,7,18,11,30,2017-07-18 11:30
8.13,8.16,8.18,8.09,1705800.0,13896508.0,2017,7,18,14,0,2017-07-18 14:00
8.16,8.19,8.2,8.15,2103100.0,17221868.0,2017,7,18,15,0,2017-07-18 15:00
8.19,8.17,8.19,8.12,2094000.0,17057222.0,2017,7,19,10,30,2017-07-19 10:30
8.17,8.25,8.26,8.16,2740700.0,22524306.0,2017,7,19,11,30,2017-07-19 11:30
8.26,8.26,8.28,8.24,2251900.0,18613720.0,2017,7,19,14,0,2017-07-19 14:00
8.26,8.27,8.31,8.24,2887200.0,23892152.0,2017,7,19,15,0,2017-07-19 15:00
8.33,8.49,8.69,8.33,12452400.0,106540520.0,2017,7,20,10,30,2017-07-20 10:30
8.49,8.52,8.56,8.48,2215800.0,18867360.0,2017,7,20,11,30,2017-07-20 11:30
8.51,8.53,8.54,8.4,3393100.0,28806632.0,2017,7,20,14,0,2017-07-20 14:00
8.51,8.49,8.52,8.42,3643600.0,30861328.0,2017,7,20,15,0,2017-07-20 15:00
8.43,8.39,8.46,8.35,4537500.0,38126172.0,2017,7,21,10,30,2017-07-21 10:30
8.4,8.51,8.52,8.39,2451400.0,20774076.0,2017,7,21,11,30,2017-07-21 11:30
8.51,8.48,8.51,8.46,1841200.0,15611928.0,2017,7,21,14,0,2017-07-21 14:00
8.48,8.47,8.52,8.43,3162300.0,26815520.0,2017,7,21,15,0,2017-07-21 15:00
8.44,8.51,8.55,8.4,3681800.0,31264168.0,2017,7,24,10,30,2017-07-24 10:30
8.52,8.53,8.57,8.51,3388300.0,28941244.0,2017,7,24,11,30,2017-07-24 11:30
8.51,8.54,8.55,8.45,2773900.0,23623420.0,2017,7,24,14,0,2017-07-24 14:00
8.55,8.53,8.55,8.51,3031100.0,25860112.0,2017,7,24,15,0,2017-07-24 15:00
8.48,8.54,8.56,8.48,2647200.0,22527246.0,2017,7,25,10,30,2017-07-25 10:30
8.54,8.54,8.54,8.48,2196700.0,18703026.0,2017,7,25,11,30,2017-07-25 11:30
8.53,8.5,8.55,8.5,1578400.0,13465488.0,2017,7,25,14,0,2017-07-25 14:00
8.51,8.59,8.59,8.48,5009400.0,42779912.0,2017,7,25,15,0,2017-07-25 15:00
8.57,8.42,8.59,8.4,4263900.0,36227040.0,2017,7,26,10,30,2017-07-26 10:30
8.41,8.38,8.44,8.35,3898200.0,32733632.0,2017,7,26,11,30,2017-07-26 11:30
8.39,8.42,8.44,8.36,2020700.0,16980384.0,2017,7,26,14,0,2017-07-26 14:00
8.42,8.45,8.49,8.38,2783300.0,23504672.0,2017,7,26,15,0,2017-07-26 15:00
8.46,8.52,8.56,8.4,3545400.0,30115246.0,2017,7,27,10,30,2017-07-27 10:30
8.53,8.54,8.55,8.49,2641000.0,22504246.0,2017,7,27,11,30,2017-07-27 11:30
8.52,8.62,8.63,8.52,7556800.0,64931060.0,2017,7,27,14,0,2017-07-27 14:00
8.62,8.59,8.62,8.56,3310300.0,28424344.0,2017,7,27,15,0,2017-07-27 15:00
8.55,8.54,8.56,8.47,4356600.0,37070720.0,2017,7,28,10,30,2017-07-28 10:30
8.54,8.54,8.57,8.52,1100600.0,9403768.0,2017,7,28,11,30,2017-07-28 11:30
8.53,8.55,8.57,8.51,1419600.0,12125624.0,2017,7,28,14,0,2017-07-28 14:00
8.54,8.5,8.55,8.47,2842900.0,24184208.0,2017,7,28,15,0,2017-07-28 15:00
8.47,8.44,8.56,8.42,3862800.0,32794952.0,2017,7,31,10,30,2017-07-31 10:30
8.45,8.55,8.56,8.44,3073400.0,26162140.0,2017,7,31,11,30,2017-07-31 11:30
8.55,8.49,8.56,8.49,2883200.0,24582532.0,2017,7,31,14,0,2017-07-31 14:00
8.49,8.51,8.54,8.48,2565400.0,21813768.0,2017,7,31,15,0,2017-07-31 15:00
8.49,8.53,8.57,8.46,3850300.0,32799054.0,2017,8,1,10,30,2017-08-01 10:30
8.53,8.54,8.55,8.51,2062200.0,17601866.0,2017,8,1,11,30,2017-08-01 11:30
8.55,8.59,8.63,8.52,7024800.0,60293144.0,2017,8,1,14,0,2017-08-01 14:00
8.59,8.63,8.63,8.57,6521500.0,56158784.0,2017,8,1,15,0,2017-08-01 15:00
8.6,8.54,8.66,8.48,5081300.0,43518596.0,2017,8,2,10,30,2017-08-02 10:30
8.53,8.5,8.54,8.48,3194500.0,27181212.0,2017,8,2,11,30,2017-08-02 11:30
8.5,8.5,8.54,8.48,3046300.0,25907744.0,2017,8,2,14,0,2017-08-02 14:00
8.5,8.46,8.55,8.45,4511900.0,38275936.0,2017,8,2,15,0,2017-08-02 15:00
8.45,8.38,8.46,8.37,4853800.0,40790148.0,2017,8,3,10,30,2017-08-03 10:30
8.39,8.38,8.4,8.34,4134700.0,34604804.0,2017,8,3,11,30,2017-08-03 11:30
8.37,8.35,8.4,8.34,2595700.0,21715864.0,2017,8,3,14,0,2017-08-03 14:00
8.35,8.34,8.38,8.32,2830000.0,23620432.0,2017,8,3,15,0,2017-08-03 15:00
8.33,8.38,8.4,8.33,2309900.0,19330426.0,2017,8,4,10,30,2017-08-04 10:30
8.38,8.34,8.39,8.33,1944800.0,16240194.0,2017,8,4,11,30,2017-08-04 11:30
8.34,8.37,8.38,8.34,1069700.0,8940856.0,2017,8,4,14,0,2017-08-04 14:00
8.37,8.35,8.38,8.34,2103200.0,17577612.0,2017,8,4,15,0,2017-08-04 15:00
8.36,8.36,8.39,8.33,1976600.0,16515069.0,2017,8,7,10,30,2017-08-07 10:30
8.36,8.37,8.38,8.35,1390000.0,11627519.0,2017,8,7,11,30,2017-08-07 11:30
8.37,8.4,8.41,8.35,1857900.0,15575612.0,2017,8,7,14,0,2017-08-07 14:00
8.37,8.4,8.41,8.36,2075000.0,17412708.0,2017,8,7,15,0,2017-08-07 15:00
8.4,8.33,8.4,8.31,2570200.0,21438232.0,2017,8,8,10,30,2017-08-08 10:30
8.34,8.44,8.52,8.32,3910300.0,32906324.0,2017,8,8,11,30,2017-08-08 11:30
8.44,8.42,8.46,8.4,1822600.0,15359196.0,2017,8,8,14,0,2017-08-08 14:00
8.42,8.46,8.48,8.38,3724100.0,31445856.0,2017,8,8,15,0,2017-08-08 15:00
8.4,8.5,8.5,8.37,3659000.0,30866514.0,2017,8,9,10,30,2017-08-09 10:30
8.51,8.48,8.52,8.44,2388800.0,20254154.0,2017,8,9,11,30,2017-08-09 11:30
8.48,8.48,8.49,8.44,1448600.0,12273492.0,2017,8,9,14,0,2017-08-09 14:00
8.48,8.43,8.48,8.42,2845200.0,24016096.0,2017,8,9,15,0,2017-08-09 15:00
8.4,8.43,8.45,8.36,2447100.0,20566324.0,2017,8,10,10,30,2017-08-10 10:30
8.43,8.36,8.5,8.36,2636200.0,22233724.0,2017,8,10,11,30,2017-08-10 11:30
8.36,8.39,8.45,8.35,1673000.0,14035440.0,2017,8,10,14,0,2017-08-10 14:00
8.38,8.4,8.49,8.37,4025700.0,33978896.0,2017,8,10,15,0,2017-08-10 15:00
8.34,8.27,8.36,8.2,5574900.0,46099052.0,2017,8,11,10,30,2017-08-11 10:30
8.27,8.19,8.3,8.18,2950600.0,24258052.0,2017,8,11,11,30,2017-08-11 11:30
8.19,8.2,8.23,8.18,1643900.0,13475096.0,2017,8,11,14,0,2017-08-11 14:00
8.21,8.12,8.22,8.1,5034000.0,41003664.0,2017,8,11,15,0,2017-08-11 15:00
8.13,8.18,8.19,8.12,2887200.0,23526306.0,2017,8,14,10,30,2017-08-14 10:30
8.18,8.19,8.21,8.16,1270600.0,10400070.0,2017,8,14,11,30,2017-08-14 11:30
8.19,8.2,8.21,8.17,1644100.0,13467008.0,2017,8,14,14,0,2017-08-14 14:00
8.2,8.18,8.21,8.14,2883700.0,23584968.0,2017,8,14,15,0,2017-08-14 15:00
8.18,8.24,8.24,8.16,1929200.0,15828125.0,2017,8,15,10,30,2017-08-15 10:30
8.24,8.23,8.24,8.19,1022700.0,8403081.0,2017,8,15,11,30,2017-08-15 11:30
8.23,8.24,8.29,8.15,3175100.0,26109846.0,2017,8,15,14,0,2017-08-15 14:00
8.24,8.26,8.28,8.22,2508200.0,20704388.0,2017,8,15,15,0,2017-08-15 15:00
8.25,8.23,8.27,8.21,1152500.0,9486726.0,2017,8,16,10,30,2017-08-16 10:30
8.24,8.23,8.25,8.19,1550200.0,12726212.0,2017,8,16,11,30,2017-08-16 11:30
8.23,8.25,8.28,8.2,1270400.0,10470718.0,2017,8,16,14,0,2017-08-16 14:00
8.25,8.26,8.27,8.22,2235800.0,18426920.0,2017,8,16,15,0,2017-08-16 15:00
8.22,8.24,8.27,8.22,1975600.0,16286221.0,2017,8,17,10,30,2017-08-17 10:30
8.25,8.25,8.29,8.21,1919000.0,15831259.0,2017,8,17,11,30,2017-08-17 11:30
8.26,8.25,8.27,8.23,1402100.0,11570252.0,2017,8,17,14,0,2017-08-17 14:00
8.25,8.29,8.3,8.24,3066500.0,25391556.0,2017,8,17,15,0,2017-08-17 15:00
8.27,8.34,8.35,8.23,4372400.0,36225076.0,2017,8,18,10,30,2017-08-18 10:30
8.35,8.36,8.39,8.32,5123800.0,42807884.0,2017,8,18,11,30,2017-08-18 11:30
8.38,8.33,8.39,8.33,1830200.0,15315536.0,2017,8,18,14,0,2017-08-18 14:00
8.33,8.36,8.36,8.32,2365400.0,19729680.0,2017,8,18,15,0,2017-08-18 15:00
8.4,8.34,8.42,8.32,3483400.0,29146998.0,2017,8,21,10,30,2017-08-21 10:30
8.34,8.38,8.38,8.32,2020400.0,16857454.0,2017,8,21,11,30,2017-08-21 11:30
8.38,8.39,8.41,8.35,2517400.0,21090828.0,2017,8,21,14,0,2017-08-21 14:00
8.39,8.37,8.39,8.36,1730600.0,14487224.0,2017,8,21,15,0,2017-08-21 15:00
8.38,8.34,8.41,8.33,3401400.0,28471008.0,2017,8,22,10,30,2017-08-22 10:30
8.36,8.38,8.38,8.34,1263200.0,10568752.0,2017,8,22,11,30,2017-08-22 11:30
8.38,8.34,8.38,8.34,1443300.0,12056828.0,2017,8,22,14,0,2017-08-22 14:00
8.34,8.33,8.35,8.29,2924000.0,24336980.0,2017,8,22,15,0,2017-08-22 15:00
8.33,8.29,8.33,8.29,1606500.0,13338969.0,2017,8,23,10,30,2017-08-23 10:30
8.3,8.29,8.32,8.27,1160300.0,9619691.0,2017,8,23,11,30,2017-08-23 11:30
8.29,8.31,8.32,8.28,919500.0,7637734.0,2017,8,23,14,0,2017-08-23 14:00
8.3,8.29,8.33,8.28,1377700.0,11434518.0,2017,8,23,15,0,2017-08-23 15:00
8.29,8.36,8.4,8.25,3262400.0,27152040.0,2017,8,24,10,30,2017-08-24 10:30
8.36,8.35,8.37,8.33,1798900.0,15034152.0,2017,8,24,11,30,2017-08-24 11:30
8.36,8.36,8.37,8.31,1380700.0,11532840.0,2017,8,24,14,0,2017-08-24 14:00
8.36,8.28,8.36,8.27,1722500.0,14321984.0,2017,8,24,15,0,2017-08-24 15:00
8.27,8.31,8.34,8.25,2095900.0,17389118.0,2017,8,25,10,30,2017-08-25 10:30
8.32,8.33,8.34,8.29,1093500.0,9091892.0,2017,8,25,11,30,2017-08-25 11:30
8.33,8.36,8.36,8.31,1902900.0,15885174.0,2017,8,25,14,0,2017-08-25 14:00
8.36,8.37,8.37,8.34,2405900.0,20113036.0,2017,8,25,15,0,2017-08-25 15:00
8.36,8.42,8.43,8.35,2874000.0,24126598.0,2017,8,28,10,30,2017-08-28 10:30
8.43,8.39,8.44,8.38,2774200.0,23330034.0,2017,8,28,11,30,2017-08-28 11:30
8.4,8.43,8.43,8.39,2068200.0,17405068.0,2017,8,28,14,0,2017-08-28 14:00
8.43,8.41,8.43,8.39,2087700.0,17542676.0,2017,8,28,15,0,2017-08-28 15:00
8.46,8.42,8.53,8.41,3748700.0,31714830.0,2017,8,29,10,30,2017-08-29 10:30
8.43,8.44,8.44,8.41,1518300.0,12792614.0,2017,8,29,11,30,2017-08-29 11:30
8.43,8.42,8.45,8.41,1533500.0,12922288.0,2017,8,29,14,0,2017-08-29 14:00
8.42,8.41,8.43,8.39,2087400.0,17552980.0,2017,8,29,15,0,2017-08-29 15:00
8.47,8.79,8.89,8.43,13260900.0,114155936.0,2017,8,30,10,30,2017-08-30 10:30
8.78,8.65,8.78,8.61,9966900.0,86537456.0,2017,8,30,11,30,2017-08-30 11:30
8.66,8.6,8.68,8.57,4126300.0,35575504.0,2017,8,30,14,0,2017-08-30 14:00
8.61,8.58,8.62,8.56,3378100.0,29033616.0,2017,8,30,15,0,2017-08-30 15:00
8.5,8.48,8.56,8.43,7835600.0,66438224.0,2017,8,31,10,30,2017-08-31 10:30
8.49,8.41,8.49,8.39,4895300.0,41290104.0,2017,8,31,11,30,2017-08-31 11:30
8.4,8.42,8.44,8.39,3115400.0,26206656.0,2017,8,31,14,0,2017-08-31 14:00
8.42,8.45,8.45,8.41,3227000.0,27199576.0,2017,8,31,15,0,2017-08-31 15:00
8.49,8.47,8.49,8.4,4167400.0,35157176.0,2017,9,1,10,30,2017-09-01 10:30
8.47,8.48,8.5,8.44,3029900.0,25659096.0,2017,9,1,11,30,2017-09-01 11:30
8.48,8.44,8.49,8.43,2391600.0,20216512.0,2017,9,1,14,0,2017-09-01 14:00
8.44,8.42,8.47,8.42,3410200.0,28763208.0,2017,9,1,15,0,2017-09-01 15:00
8.4,8.4,8.42,8.37,3135600.0,26328600.0,2017,9,4,10,30,2017-09-04 10:30
8.4,8.46,8.47,8.38,2725500.0,22951992.0,2017,9,4,11,30,2017-09-04 11:30
8.47,8.45,8.5,8.44,4418000.0,37446512.0,2017,9,4,14,0,2017-09-04 14:00
8.45,8.77,8.77,8.44,22981700.0,198375840.0,2017,9,4,15,0,2017-09-04 15:00
8.79,8.8,8.84,8.69,18099700.0,158667808.0,2017,9,5,10,30,2017-09-05 10:30
8.8,8.78,8.8,8.7,4296800.0,37581552.0,2017,9,5,11,30,2017-09-05 11:30
8.77,8.78,8.86,8.74,8381000.0,73843984.0,2017,9,5,14,0,2017-09-05 14:00
8.77,8.85,8.85,8.75,9274800.0,81740896.0,2017,9,5,15,0,2017-09-05 15:00
8.87,8.84,8.94,8.76,16740500.0,148410128.0,2017,9,6,10,30,2017-09-06 10:30
8.83,8.96,8.97,8.83,7911600.0,70401840.0,2017,9,6,11,30,2017-09-06 11:30
8.97,9.08,9.1,8.96,16368900.0,147830752.0,2017,9,6,14,0,2017-09-06 14:00
9.08,9.09,9.15,9.03,18621900.0,169359168.0,2017,9,6,15,0,2017-09-06 15:00
9.01,9.31,9.32,9.01,22839300.0,210439008.0,2017,9,7,10,30,2017-09-07 10:30
9.31,9.45,9.57,9.31,24278200.0,229802112.0,2017,9,7,11,30,2017-09-07 11:30
9.44,9.53,9.62,9.44,17533800.0,167274720.0,2017,9,7,14,0,2017-09-07 14:00
9.53,9.34,9.55,9.28,20257200.0,190067904.0,2017,9,7,15,0,2017-09-07 15:00
9.3,9.21,9.37,9.15,17696700.0,163912912.0,2017,9,8,10,30,2017-09-08 10:30
9.21,9.93,10.1,9.2,31007600.0,301085568.0,2017,9,8,11,30,2017-09-08 11:30
9.92,9.9,10.27,9.9,59103000.0,599355648.0,2017,9,8,14,0,2017-09-08 14:00
9.92,9.85,9.95,9.76,24333700.0,239741888.0,2017,9,8,15,0,2017-09-08 15:00
8.87,8.87,8.87,8.87,3984400.0,35341628.0,2018,3,8,10,30,2018-03-08 10:30
8.87,8.87,8.87,8.87,437500.0,3880624.0,2018,3,8,11,30,2018-03-08 11:30
8.87,8.87,8.87,8.87,351600.0,3118692.0,2018,3,8,14,0,2018-03-08 14:00
8.87,8.87,8.87,8.87,1052000.0,9331240.0,2018,3,8,15,0,2018-03-08 15:00
8.61,8.58,8.82,8.45,63615200.0,547037632.0,2018,3,9,10,30,2018-03-09 10:30
8.58,8.55,8.69,8.49,10457500.0,89773120.0,2018,3,9,11,30,2018-03-09 11:30
