open,close,high,low,vol,amount,year,month,day,hour,minute,datetime,up_count,down_count
1479.23,1481.98,1482.41,1477.21,3128595.0,312874176.0,2017,12,15,15,0,2017-12-15 15:00,7,22
1477.76,1474.33,1479.68,1473.6,4381651.0,438178624.0,2017,12,18,10,30,2017-12-18 10:30,8,17
1474.29,1468.83,1474.33,1468.19,2688725.0,268886592.0,2017,12,18,11,30,2017-12-18 11:30,7,23
1468.76,1464.52,1469.15,1459.39,2239005.0,223914688.0,2017,12,18,14,0,2017-12-18 14:00,6,25
1464.41,1463.65,1465.47,1460.6,3413172.0,341331392.0,2017,12,18,15,0,2017-12-18 15:00,5,26
1463.7,1468.74,1471.26,1462.17,4455353.0,445548448.0,2017,12,19,10,30,2017-12-19 10:30,19,13
1468.45,1468.13,1471.49,1467.8,2253396.0,225354016.0,2017,12,19,11,30,2017-12-19 11:30,21,8
1468.15,1469.26,1470.1,1467.49,1940828.0,194096320.0,2017,12,19,14,0,2017-12-19 14:00,22,9
1469.23,1471.46,1471.85,1467.16,2961447.0,296159488.0,2017,12,19,15,0,2017-12-19 15:00,17,14
1470.84,1464.73,1471.55,1463.32,3610177.0,361030720.0,2017,12,20,10,30,2017-12-20 10:30,8,16
1464.86,1463.32,1466.34,1462.06,2010838.0,201098176.0,2017,12,20,11,30,2017-12-20 11:30,3,28
1463.39,1460.26,1463.57,1458.24,2037649.0,203779264.0,2017,12,20,14,0,2017-12-20 14:00,5,25
1460.25,1456.76,1460.47,1455.77,3442894.0,344303808.0,2017,12,20,15,0,2017-12-20 15:00,2,26
1457.53,1448.03,1458.93,1443.65,4842588.0,484271712.0,2017,12,21,10,30,2017-12-21 10:30,16,13
1448.24,1457.23,1459.26,1447.6,2675820.0,267595680.0,2017,12,21,11,30,2017-12-21 11:30,4,25
1457.23,1458.04,1460.15,1456.39,1957043.0,195719040.0,2017,12,21,14,0,2017-12-21 14:00,15,16
1458.22,1457.22,1458.62,1455.82,3676572.0,367670656.0,2017,12,21,15,0,2017-12-21 15:00,13,17
1452.64,1456.03,1457.71,1451.54,4831061.0,483119584.0,2017,12,22,10,30,2017-12-22 10:30,9,19
1455.51,1454.05,1457.42,1452.81,6993831.0,699397376.0,2017,12,22,11,30,2017-12-22 11:30,13,18
1454.04,1453.22,1456.44,1452.58,2192329.0,219247104.0,2017,12,22,14,0,2017-12-22 14:00,13,13
1452.73,1453.54,1454.21,1451.51,4158164.0,415830656.0,2017,12,22,15,0,2017-12-22 15:00,13,17
1448.7,1435.73,1452.77,1435.05,8624374.0,862451008.0,2017,12,25,10,30,2017-12-25 10:30,10,22
1436.04,1426.7,1437.39,1426.06,4140648.0,414079808.0,2017,12,25,11,30,2017-12-25 11:30,7,24
1427.22,1426.04,1428.88,1423.93,3459742.0,345988736.0,2017,12,25,14,0,2017-12-25 14:00,6,26
1425.13,1421.56,1426.27,1421.23,4068205.0,406835840.0,2017,12,25,15,0,2017-12-25 15:00,7,25
1412.6,1413.54,1419.35,1412.04,7773468.0,777360000.0,2017,12,26,10,30,2017-12-26 10:30,11,19
1413.62,1418.39,1418.39,1409.17,4518963.0,451910912.0,2017,12,26,11,30,2017-12-26 11:30,11,19
1418.53,1423.17,1424.06,1418.39,3950370.0,395051264.0,2017,12,26,14,0,2017-12-26 14:00,14,15
1423.15,1425.75,1425.8,1420.59,4233910.0,423405056.0,2017,12,26,15,0,2017-12-26 15:00,16,15
1419.14,1419.2,1421.72,1415.29,9081099.0,908123648.0,2017,12,27,10,30,2017-12-27 10:30,6,25
1419.37,1417.38,1421.94,1415.51,2888029.0,288816512.0,2017,12,27,11,30,2017-12-27 11:30,13,18
1417.38,1416.14,1419.94,1414.94,3377510.0,337765888.0,2017,12,27,14,0,2017-12-27 14:00,13,18
1416.45,1413.09,1417.35,1411.81,4608717.0,460885504.0,2017,12,27,15,0,2017-12-27 15:00,12,19
1408.49,1418.07,1419.16,1407.81,9501883.0,950200960.0,2017,12,28,10,30,2017-12-28 10:30,8,19
1418.1,1416.62,1420.11,1416.2,4294891.0,429502976.0,2017,12,28,11,30,2017-12-28 11:30,23,9
1416.62,1423.65,1425.4,1416.62,4335067.0,433520768.0,2017,12,28,14,0,2017-12-28 14:00,19,10
1423.96,1422.81,1423.96,1420.29,6245103.0,624524032.0,2017,12,28,15,0,2017-12-28 15:00,20,11
1423.72,1423.25,1425.75,1420.66,8607597.0,860772096.0,2017,12,29,10,30,2017-12-29 10:30,17,10
1423.23,1425.56,1426.58,1422.37,3470965.0,347111808.0,2017,12,29,11,30,2017-12-29 11:30,10,19
1425.67,1428.05,1428.05,1425.09,3345574.0,334572032.0,2017,12,29,14,0,2017-12-29 14:00,15,16
1427.93,1430.99,1431.98,1427.42,5279223.0,527936256.0,2017,12,29,15,0,2017-12-29 15:00,18,11
1429.25,1428.63,1431.71,1425.34,5898140.0,589827072.0,2018,1,2,10,30,2018-01-02 10:30,17,14
1428.61,1429.33,1429.67,1426.23,2879744.0,287988480.0,2018,1,2,11,30,2018-01-02 11:30,15,17
1429.33,1431.82,1432.08,1428.94,3351637.0,335178240.0,2018,1,2,14,0,2018-01-02 14:00,17,14
1432.02,1436.95,1437.86,1431.41,4607026.0,460717312.0,2018,1,2,15,0,2018-01-02 15:00,18,14
1433.13,1435.26,1436.07,1430.34,6784417.0,678454912.0,2018,1,3,10,30,2018-01-03 10:30,5,27
1435.5,1439.23,1439.82,1435.34,3469243.0,346938240.0,2018,1,3,11,30,2018-01-03 11:30,17,15
1439.2,1440.64,1441.4,1438.81,3137926.0,313806720.0,2018,1,3,14,0,2018-01-03 14:00,20,12
1440.38,1445.97,1446.17,1440.38,5115892.0,511604096.0,2018,1,3,15,0,2018-01-03 15:00,19,12
1444.84,1444.92,1445.06,1441.9,4586778.0,458690720.0,2018,1,4,10,30,2018-01-04 10:30,4,28
1444.69,1443.18,1445.11,1441.95,2856120.0,285626912.0,2018,1,4,11,30,2018-01-04 11:30,12,19
1443.18,1442.64,1443.69,1440.83,2917621.0,291775296.0,2018,1,4,14,0,2018-01-04 14:00,10,21
1442.52,1443.64,1444.16,1441.41,4659638.0,465977600.0,2018,1,4,15,0,2018-01-04 15:00,10,21
1448.19,1442.2,1448.28,1440.8,5310893.0,531101600.0,2018,1,5,10,30,2018-01-05 10:30,13,15
1441.67,1444.27,1445.18,1440.4,3671439.0,367157664.0,2018,1,5,11,30,2018-01-05 11:30,14,16
1444.44,1441.43,1445.18,1441.04,2880129.0,288026944.0,2018,1,5,14,0,2018-01-05 14:00,17,15
1441.62,1444.06,1445.22,1441.48,4722570.0,472271232.0,2018,1,5,15,0,2018-01-05 15:00,17,14
1442.81,1438.96,1443.34,1436.97,5278323.0,527845760.0,2018,1,8,10,30,2018-01-08 10:30,8,23
1439.17,1441.35,1442.19,1437.77,2582783.0,258293248.0,2018,1,8,11,30,2018-01-08 11:30,8,25
1441.29,1442.01,1443.21,1440.88,2877443.0,287758976.0,2018,1,8,14,0,2018-01-08 14:00,8,23
1441.85,1445.27,1445.27,1440.81,4934862.0,493501056.0,2018,1,8,15,0,2018-01-08 15:00,8,23
1444.03,1434.91,1444.03,1434.48,4785742.0,478587104.0,2018,1,9,10,30,2018-01-09 10:30,7,21
1435.28,1435.44,1437.63,1433.78,2940128.0,294026272.0,2018,1,9,11,30,2018-01-09 11:30,8,22
1435.59,1435.11,1436.67,1434.4,2601048.0,260118528.0,2018,1,9,14,0,2018-01-09 14:00,8,23
1435.38,1433.36,1435.96,1430.63,4724027.0,472416768.0,2018,1,9,15,0,2018-01-09 15:00,8,25
1430.53,1429.91,1433.39,1426.09,4950752.0,495088608.0,2018,1,10,10,30,2018-01-10 10:30,10,21
1429.61,1426.6,1430.0,1425.73,3302882.0,330302688.0,2018,1,10,11,30,2018-01-10 11:30,9,24
1426.56,1419.56,1427.06,1419.17,4153084.0,415322688.0,2018,1,10,14,0,2018-01-10 14:00,7,25
1419.43,1430.06,1430.52,1419.21,4283887.0,428402944.0,2018,1,10,15,0,2018-01-10 15:00,5,26
1428.71,1425.37,1428.71,1422.86,6376659.0,637677952.0,2018,1,11,10,30,2018-01-11 10:30,8,23
1425.12,1429.1,1429.1,1425.01,3278045.0,327819008.0,2018,1,11,11,30,2018-01-11 11:30,16,14
1429.1,1439.13,1439.79,1429.07,4914127.0,491427328.0,2018,1,11,14,0,2018-01-11 14:00,18,12
1439.23,1436.95,1441.02,1435.16,4814365.0,481450752.0,2018,1,11,15,0,2018-01-11 15:00,25,8
1434.05,1434.18,1436.1,1431.04,8389661.0,838979200.0,2018,1,12,10,30,2018-01-12 10:30,6,21
1434.17,1438.46,1441.39,1433.01,4497463.0,449760512.0,2018,1,12,11,30,2018-01-12 11:30,12,19
1438.46,1439.57,1442.74,1438.46,4120041.0,412018304.0,2018,1,12,14,0,2018-01-12 14:00,14,18
1439.28,1438.99,1441.34,1437.59,5134465.0,513461248.0,2018,1,12,15,0,2018-01-12 15:00,9,21
1431.2,1415.88,1431.2,1415.42,9686956.0,968708416.0,2018,1,15,10,30,2018-01-15 10:30,8,23
1415.89,1416.34,1418.84,1414.62,4518334.0,451846848.0,2018,1,15,11,30,2018-01-15 11:30,4,29
1416.47,1407.52,1417.12,1406.17,3680176.0,368031744.0,2018,1,15,14,0,2018-01-15 14:00,3,30
1407.21,1395.75,1408.39,1394.05,5221970.0,522211840.0,2018,1,15,15,0,2018-01-15 15:00,3,30
1394.89,1402.18,1402.86,1394.37,10468497.0,1046862656.0,2018,1,16,10,30,2018-01-16 10:30,17,14
1402.04,1399.97,1402.7,1398.47,3657893.0,365802560.0,2018,1,16,11,30,2018-01-16 11:30,21,10
1408.71,1410.98,1414.49,1408.71,7014184.0,701432320.0,2018,1,16,14,0,2018-01-16 14:00,20,13
1411.07,1414.48,1414.48,1409.0,5284805.0,528494720.0,2018,1,16,15,0,2018-01-16 15:00,18,13
1405.35,1396.45,1406.99,1393.52,12269359.0,1226948864.0,2018,1,17,10,30,2018-01-17 10:30,12,21
1396.44,1411.77,1411.77,1396.17,5448771.0,544891264.0,2018,1,17,11,30,2018-01-17 11:30,8,25
1411.77,1416.39,1418.05,1411.77,3813877.0,381401728.0,2018,1,17,14,0,2018-01-17 14:00,16,14
1416.58,1414.53,1417.78,1413.58,6865273.0,686542080.0,2018,1,17,15,0,2018-01-17 15:00,18,14
1412.13,1421.48,1421.9,1411.84,10826398.0,1082652544.0,2018,1,18,10,30,2018-01-18 10:30,9,23
1421.59,1415.53,1421.91,1414.85,3777804.0,377795328.0,2018,1,18,11,30,2018-01-18 11:30,14,16
1415.68,1413.56,1416.75,1412.86,1990523.0,199066752.0,2018,1,18,14,0,2018-01-18 14:00,11,21
1413.7,1415.95,1416.38,1411.83,3425512.0,342564992.0,2018,1,18,15,0,2018-01-18 15:00,12,20
1418.62,1428.26,1428.65,1418.27,8647789.0,864792256.0,2018,1,19,10,30,2018-01-19 10:30,15,13
1428.06,1423.8,1428.36,1422.46,2455267.0,245540800.0,2018,1,19,11,30,2018-01-19 11:30,19,8
1423.73,1422.58,1424.8,1422.03,3502351.0,350248832.0,2018,1,19,14,0,2018-01-19 14:00,14,16
1422.39,1418.22,1423.55,1416.44,6904849.0,690499584.0,2018,1,19,15,0,2018-01-19 15:00,16,16
1415.41,1409.36,1415.41,1403.12,8677103.0,867723008.0,2018,1,22,10,30,2018-01-22 10:30,6,24
1409.59,1421.69,1421.87,1408.97,5624172.0,562430464.0,2018,1,22,11,30,2018-01-22 11:30,8,23
1422.08,1421.31,1424.57,1419.36,3697575.0,369770752.0,2018,1,22,14,0,2018-01-22 14:00,19,12
1421.23,1423.73,1423.73,1420.22,4541600.0,454174976.0,2018,1,22,15,0,2018-01-22 15:00,17,15
1423.04,1422.83,1425.12,1420.58,9749968.0,975010944.0,2018,1,23,10,30,2018-01-23 10:30,12,16
1422.9,1420.57,1423.13,1420.09,3720812.0,372095488.0,2018,1,23,11,30,2018-01-23 11:30,12,19
1420.57,1419.37,1421.19,1418.07,3523243.0,352337664.0,2018,1,23,14,0,2018-01-23 14:00,12,19
1419.45,1419.69,1420.43,1417.95,4472518.0,447266176.0,2018,1,23,15,0,2018-01-23 15:00,9,21
1417.83,1426.03,1426.89,1416.84,12400826.0,1240095104.0,2018,1,24,10,30,2018-01-24 10:30,11,18
1426.7,1430.32,1431.55,1426.43,5097353.0,509748992.0,2018,1,24,11,30,2018-01-24 11:30,19,13
1430.27,1433.34,1433.88,1430.22,3669050.0,366918016.0,2018,1,24,14,0,2018-01-24 14:00,19,11
1433.36,1435.84,1436.48,1433.27,5669600.0,566973696.0,2018,1,24,15,0,2018-01-24 15:00,21,10
1437.77,1461.11,1463.97,1436.26,18348240.0,1834837248.0,2018,1,25,10,30,2018-01-25 10:30,11,17
1460.92,1462.14,1463.71,1460.63,5439405.0,543954432.0,2018,1,25,11,30,2018-01-25 11:30,22,9
1462.16,1460.35,1462.65,1460.01,3167784.0,316792832.0,2018,1,25,14,0,2018-01-25 14:00,19,11
1460.85,1453.72,1460.85,1453.44,11508756.0,1150890496.0,2018,1,25,15,0,2018-01-25 15:00,20,10
1455.58,1461.85,1463.21,1453.07,24375202.0,2437533184.0,2018,1,26,10,30,2018-01-26 10:30,11,20
1461.51,1459.26,1462.97,1458.26,4607391.0,460752896.0,2018,1,26,11,30,2018-01-26 11:30,9,21
1459.25,1460.84,1461.9,1458.8,3371476.0,337162496.0,2018,1,26,14,0,2018-01-26 14:00,9,22
1460.74,1461.94,1462.44,1458.6,8243902.0,824404736.0,2018,1,26,15,0,2018-01-26 15:00,9,22
1463.62,1461.06,1466.13,1457.95,20971048.0,2097117312.0,2018,1,29,10,30,2018-01-29 10:30,11,17
1461.77,1455.09,1462.08,1449.42,6927097.0,692723328.0,2018,1,29,11,30,2018-01-29 11:30,12,18
1455.09,1451.36,1456.53,1450.5,4951318.0,495145984.0,2018,1,29,14,0,2018-01-29 14:00,5,26
1451.63,1452.53,1454.98,1449.36,7483389.0,748353536.0,2018,1,29,15,0,2018-01-29 15:00,9,23
1453.77,1455.99,1457.57,1448.59,13420739.0,1342086656.0,2018,1,30,10,30,2018-01-30 10:30,10,20
1455.66,1455.81,1458.15,1454.19,7167888.0,716802688.0,2018,1,30,11,30,2018-01-30 11:30,15,17
1455.29,1457.08,1458.68,1453.31,5340996.0,534113408.0,2018,1,30,14,0,2018-01-30 14:00,12,20
1456.79,1457.43,1460.26,1454.36,13001063.0,1300120576.0,2018,1,30,15,0,2018-01-30 15:00,19,12
1449.46,1446.21,1453.67,1443.56,20205866.0,2020599808.0,2018,1,31,10,30,2018-01-31 10:30,8,22
1446.13,1444.02,1446.13,1439.6,6033966.0,603410688.0,2018,1,31,11,30,2018-01-31 11:30,5,27
1443.79,1430.36,1445.35,1428.14,7548185.0,754832896.0,2018,1,31,14,0,2018-01-31 14:00,7,24
1430.28,1430.24,1433.24,1424.87,7853488.0,785362688.0,2018,1,31,15,0,2018-01-31 15:00,6,26
1432.25,1417.35,1435.08,1416.3,16738523.0,1673865600.0,2018,2,1,10,30,2018-02-01 10:30,11,17
1417.58,1389.49,1418.27,1388.74,8871721.0,887185536.0,2018,2,1,11,30,2018-02-01 11:30,6,26
1389.49,1387.4,1393.34,1382.19,5920857.0,592099584.0,2018,2,1,14,0,2018-02-01 14:00,2,30
1388.52,1375.13,1388.55,1374.83,7713235.0,771337472.0,2018,2,1,15,0,2018-02-01 15:00,5,27
1370.38,1377.77,1381.36,1349.61,17324006.0,1732413312.0,2018,2,2,10,30,2018-02-02 10:30,3,26
1377.55,1374.03,1379.59,1373.02,3132584.0,313273216.0,2018,2,2,11,30,2018-02-02 11:30,11,19
1374.19,1367.33,1374.82,1366.8,3223750.0,322388992.0,2018,2,2,14,0,2018-02-02 14:00,10,21
1367.15,1375.74,1375.74,1365.43,4343285.0,434342656.0,2018,2,2,15,0,2018-02-02 15:00,7,24
1357.23,1350.77,1357.23,1345.38,11236892.0,1123702656.0,2018,2,5,10,30,2018-02-05 10:30,0,31
1350.34,1356.34,1358.05,1348.07,3270976.0,327111808.0,2018,2,5,11,30,2018-02-05 11:30,2,29
1357.89,1361.59,1363.72,1356.19,4771440.0,477157888.0,2018,2,5,14,0,2018-02-05 14:00,4,27
1361.49,1357.96,1364.47,1357.27,4779344.0,477948672.0,2018,2,5,15,0,2018-02-05 15:00,10,21
1333.41,1329.52,1333.43,1321.97,12808621.0,1280875392.0,2018,2,6,10,30,2018-02-06 10:30,1,33
1329.61,1315.62,1330.06,1315.22,4503794.0,450393216.0,2018,2,6,11,30,2018-02-06 11:30,1,33
1315.53,1315.06,1315.53,1298.6,7370002.0,737014528.0,2018,2,6,14,0,2018-02-06 14:00,0,33
1314.83,1297.37,1314.83,1291.03,6016382.0,601651456.0,2018,2,6,15,0,2018-02-06 15:00,2,32
1311.25,1301.61,1319.68,1301.51,18542424.0,1854256128.0,2018,2,7,10,30,2018-02-07 10:30,28,5
1301.29,1307.57,1307.94,1276.74,14286260.0,1428638976.0,2018,2,7,11,30,2018-02-07 11:30,21,12
1307.53,1306.78,1313.86,1306.36,4133546.0,413367552.0,2018,2,7,14,0,2018-02-07 14:00,22,10
1306.84,1302.64,1309.01,1301.13,4344190.0,434433024.0,2018,2,7,15,0,2018-02-07 15:00,20,12
1298.1,1307.59,1316.23,1293.24,18468818.0,1846894976.0,2018,2,8,10,30,2018-02-08 10:30,9,21
1307.25,1312.27,1314.76,1307.14,5810839.0,581098880.0,2018,2,8,11,30,2018-02-08 11:30,24,8
1312.27,1314.17,1315.97,1309.69,5491441.0,549157376.0,2018,2,8,14,0,2018-02-08 14:00,23,10
1314.4,1311.92,1315.56,1306.96,7869903.0,787004416.0,2018,2,8,15,0,2018-02-08 15:00,21,11
1279.04,1283.95,1284.61,1265.49,12291349.0,1229147904.0,2018,2,9,10,30,2018-02-09 10:30,1,33
1283.71,1274.73,1284.09,1264.56,5298819.0,529896192.0,2018,2,9,11,30,2018-02-09 11:30,3,30
1274.86,1262.1,1275.8,1261.32,3703896.0,370402816.0,2018,2,9,14,0,2018-02-09 14:00,2,32
1262.48,1263.18,1267.12,1250.5,6166983.0,616712704.0,2018,2,9,15,0,2018-02-09 15:00,2,32
1271.8,1289.16,1289.77,1271.8,9871653.0,987179456.0,2018,2,12,10,30,2018-02-12 10:30,26,8
1289.01,1298.62,1300.04,1288.89,4025765.0,402591424.0,2018,2,12,11,30,2018-02-12 11:30,30,4
1299.08,1306.87,1307.32,1297.15,4680191.0,468033280.0,2018,2,12,14,0,2018-02-12 14:00,31,3
1306.85,1300.59,1308.65,1299.88,6314727.0,631486592.0,2018,2,12,15,0,2018-02-12 15:00,33,1
1301.2,1308.94,1313.07,1300.64,9314376.0,931450880.0,2018,2,13,10,30,2018-02-13 10:30,18,13
1309.09,1312.88,1313.07,1308.54,3816449.0,381659264.0,2018,2,13,11,30,2018-02-13 11:30,24,9
1313.1,1306.02,1313.89,1305.36,4599608.0,459975040.0,2018,2,13,14,0,2018-02-13 14:00,23,8
1306.14,1297.86,1307.98,1296.67,5553391.0,555352832.0,2018,2,13,15,0,2018-02-13 15:00,14,16
1297.55,1291.84,1299.51,1287.37,6804072.0,680420672.0,2018,2,14,10,30,2018-02-14 10:30,14,18
1291.61,1291.4,1294.66,1289.4,2693235.0,269337472.0,2018,2,14,11,30,2018-02-14 11:30,12,22
1291.36,1293.66,1295.21,1290.87,2263766.0,226391232.0,2018,2,14,14,0,2018-02-14 14:00,11,21
1293.95,1292.82,1297.03,1290.72,7008081.0,700822016.0,2018,2,14,15,0,2018-02-14 15:00,17,15
1301.25,1310.13,1310.16,1301.25,9408510.0,940864768.0,2018,2,22,10,30,2018-02-22 10:30,27,5
1309.89,1311.59,1312.48,1307.6,3291491.0,329163392.0,2018,2,22,11,30,2018-02-22 11:30,27,5
1311.73,1312.56,1313.25,1309.72,2774936.0,277508352.0,2018,2,22,14,0,2018-02-22 14:00,30,3
1311.9,1311.03,1312.45,1308.54,3603081.0,360322688.0,2018,2,22,15,0,2018-02-22 15:00,29,5
1309.92,1305.21,1309.92,1304.3,9081505.0,908164096.0,2018,2,23,10,30,2018-02-23 10:30,13,19
1305.06,1302.31,1306.44,1301.7,3498532.0,349866496.0,2018,2,23,11,30,2018-02-23 11:30,19,14
1302.08,1302.23,1302.73,1295.55,2734788.0,273492480.0,2018,2,23,14,0,2018-02-23 14:00,9,24
1302.22,1305.36,1305.79,1301.39,4584216.0,458436352.0,2018,2,23,15,0,2018-02-23 15:00,11,21
1310.48,1320.44,1320.98,1310.32,11361470.0,1136160384.0,2018,2,26,10,30,2018-02-26 10:30,26,6
1320.14,1327.0,1327.66,1320.14,5017022.0,501715456.0,2018,2,26,11,30,2018-02-26 11:30,27,6
1327.04,1333.96,1335.43,1326.91,4287792.0,428793472.0,2018,2,26,14,0,2018-02-26 14:00,31,2
