open,close,high,low,vol,amount,year,month,day,hour,minute,datetime,up_count,down_count
1200.42,1200.75,1205.13,1197.11,1089121.0,108944800.0,2017,11,30,15,0,2017-11-30 15:00,2,7
1198.61,1202.93,1204.91,1194.86,909949.0,91026384.0,2017,12,1,10,30,2017-12-01 10:30,4,4
1202.93,1198.03,1204.87,1195.55,616666.0,61698032.0,2017,12,1,11,30,2017-12-01 11:30,4,3
1198.28,1195.09,1199.62,1193.99,629190.0,62951200.0,2017,12,1,14,0,2017-12-01 14:00,5,4
1194.99,1197.01,1199.3,1194.15,799170.0,79949664.0,2017,12,1,15,0,2017-12-01 15:00,6,3
1194.62,1175.76,1194.62,1175.04,1411808.0,141210832.0,2017,12,4,10,30,2017-12-04 10:30,1,8
1175.76,1178.9,1180.01,1171.02,1016338.0,101665392.0,2017,12,4,11,30,2017-12-04 11:30,2,7
1178.96,1179.3,1183.52,1177.79,712290.0,71261504.0,2017,12,4,14,0,2017-12-04 14:00,3,6
1179.36,1181.82,1183.0,1177.92,1053676.0,105398912.0,2017,12,4,15,0,2017-12-04 15:00,1,7
1177.52,1173.85,1184.23,1172.43,913992.0,91430656.0,2017,12,5,10,30,2017-12-05 10:30,2,6
1173.79,1171.24,1176.71,1166.65,746491.0,74681680.0,2017,12,5,11,30,2017-12-05 11:30,2,7
1172.05,1164.97,1172.2,1161.88,815616.0,81594816.0,2017,12,5,14,0,2017-12-05 14:00,0,9
1165.06,1161.43,1165.35,1153.58,1616947.0,161725264.0,2017,12,5,15,0,2017-12-05 15:00,1,8
1158.05,1168.08,1173.62,1158.05,907464.0,90779216.0,2017,12,6,10,30,2017-12-06 10:30,5,3
1168.08,1168.73,1169.29,1165.99,425576.0,42589200.0,2017,12,6,11,30,2017-12-06 11:30,4,5
1167.33,1154.3,1168.47,1153.52,510065.0,51040032.0,2017,12,6,14,0,2017-12-06 14:00,5,4
1154.17,1173.68,1174.42,1153.65,981960.0,98228224.0,2017,12,6,15,0,2017-12-06 15:00,3,6
1170.74,1173.46,1175.31,1166.12,648546.0,64886188.0,2017,12,7,10,30,2017-12-07 10:30,1,8
1173.92,1171.08,1173.92,1168.63,421918.0,42221092.0,2017,12,7,11,30,2017-12-07 11:30,3,6
1171.03,1174.32,1176.22,1168.61,459609.0,45992720.0,2017,12,7,14,0,2017-12-07 14:00,2,7
1174.43,1176.78,1179.71,1174.29,815949.0,81628336.0,2017,12,7,15,0,2017-12-07 15:00,4,5
1177.37,1175.9,1178.5,1168.5,815070.0,81537280.0,2017,12,8,10,30,2017-12-08 10:30,3,4
1175.52,1177.93,1178.06,1173.19,317068.0,31738880.0,2017,12,8,11,30,2017-12-08 11:30,6,2
1177.93,1186.01,1186.06,1177.93,468315.0,46862640.0,2017,12,8,14,0,2017-12-08 14:00,8,1
1186.01,1185.67,1188.97,1183.8,698822.0,69915344.0,2017,12,8,15,0,2017-12-08 15:00,8,0
1189.28,1207.34,1209.55,1188.82,1368139.0,136844176.0,2017,12,11,10,30,2017-12-11 10:30,7,2
1207.34,1205.35,1209.15,1204.87,450519.0,45082672.0,2017,12,11,11,30,2017-12-11 11:30,8,1
1205.56,1208.5,1210.01,1204.3,427860.0,42816096.0,2017,12,11,14,0,2017-12-11 14:00,7,2
1208.5,1209.58,1210.98,1206.46,925435.0,92576448.0,2017,12,11,15,0,2017-12-11 15:00,6,1
1204.3,1213.98,1215.59,1203.47,775824.0,77614024.0,2017,12,12,10,30,2017-12-12 10:30,2,5
1214.04,1209.79,1215.59,1209.53,572682.0,57299960.0,2017,12,12,11,30,2017-12-12 11:30,4,4
1209.63,1201.45,1210.87,1200.49,556913.0,55722800.0,2017,12,12,14,0,2017-12-12 14:00,3,6
1201.19,1199.05,1203.9,1197.65,537343.0,53764080.0,2017,12,12,15,0,2017-12-12 15:00,1,8
1200.13,1202.89,1207.47,1200.13,783012.0,78330528.0,2017,12,13,10,30,2017-12-13 10:30,6,2
1202.89,1202.08,1206.32,1200.77,447426.0,44770584.0,2017,12,13,11,30,2017-12-13 11:30,5,2
1201.99,1205.12,1206.73,1201.08,469863.0,47014904.0,2017,12,13,14,0,2017-12-13 14:00,4,5
1205.06,1208.12,1208.31,1202.73,486034.0,48632560.0,2017,12,13,15,0,2017-12-13 15:00,4,4
1206.23,1199.49,1207.71,1196.03,737538.0,73784496.0,2017,12,14,10,30,2017-12-14 10:30,0,9
1199.43,1196.57,1199.43,1193.24,525589.0,52590968.0,2017,12,14,11,30,2017-12-14 11:30,2,7
1196.77,1196.13,1197.44,1193.22,445080.0,44538792.0,2017,12,14,14,0,2017-12-14 14:00,2,7
1196.24,1197.13,1199.51,1194.43,577437.0,57775376.0,2017,12,14,15,0,2017-12-14 15:00,2,7
1197.74,1197.15,1200.45,1195.51,486299.0,48659100.0,2017,12,15,10,30,2017-12-15 10:30,3,5
1197.27,1200.52,1206.35,1195.6,785804.0,78612152.0,2017,12,15,11,30,2017-12-15 11:30,4,5
1200.52,1203.15,1207.1,1198.12,712548.0,71285912.0,2017,12,15,14,0,2017-12-15 14:00,2,6
1203.6,1203.16,1204.14,1199.23,624379.0,62468864.0,2017,12,15,15,0,2017-12-15 15:00,5,3
1202.95,1209.63,1212.04,1202.77,725990.0,72629792.0,2017,12,18,10,30,2017-12-18 10:30,5,3
1209.77,1211.34,1211.34,1204.01,494327.0,49462656.0,2017,12,18,11,30,2017-12-18 11:30,4,5
1211.52,1207.07,1213.8,1205.04,439678.0,43996384.0,2017,12,18,14,0,2017-12-18 14:00,3,6
1207.07,1205.74,1207.83,1203.96,490241.0,49053456.0,2017,12,18,15,0,2017-12-18 15:00,3,6
1203.78,1210.77,1215.7,1203.66,792685.0,79300352.0,2017,12,19,10,30,2017-12-19 10:30,8,1
1210.89,1208.27,1212.82,1207.42,469817.0,47012288.0,2017,12,19,11,30,2017-12-19 11:30,7,2
1208.14,1204.28,1210.41,1202.42,360226.0,36053952.0,2017,12,19,14,0,2017-12-19 14:00,6,2
1204.28,1202.5,1204.79,1198.97,675891.0,67622288.0,2017,12,19,15,0,2017-12-19 15:00,4,3
1202.71,1203.9,1205.68,1201.41,580232.0,58053048.0,2017,12,20,10,30,2017-12-20 10:30,5,4
1204.0,1206.03,1210.1,1202.61,487974.0,48827128.0,2017,12,20,11,30,2017-12-20 11:30,3,6
1205.99,1208.81,1208.99,1205.73,493629.0,49393808.0,2017,12,20,14,0,2017-12-20 14:00,4,5
1208.65,1210.75,1217.22,1205.89,1301579.0,130189536.0,2017,12,20,15,0,2017-12-20 15:00,4,5
1205.9,1216.58,1220.79,1204.18,1125666.0,112597248.0,2017,12,21,10,30,2017-12-21 10:30,0,5
1216.25,1226.52,1228.48,1215.36,645935.0,64625504.0,2017,12,21,11,30,2017-12-21 11:30,3,6
1228.01,1221.29,1228.82,1219.15,723752.0,72406464.0,2017,12,21,14,0,2017-12-21 14:00,6,3
1221.35,1213.94,1222.1,1212.91,581317.0,58160288.0,2017,12,21,15,0,2017-12-21 15:00,5,3
1212.0,1214.19,1221.26,1210.69,561332.0,56162968.0,2017,12,22,10,30,2017-12-22 10:30,4,4
1213.95,1214.73,1215.11,1210.51,400310.0,40060696.0,2017,12,22,11,30,2017-12-22 11:30,5,3
1214.62,1214.16,1217.22,1213.47,348747.0,34903864.0,2017,12,22,14,0,2017-12-22 14:00,4,5
1214.16,1213.18,1215.04,1212.2,505206.0,50549432.0,2017,12,22,15,0,2017-12-22 15:00,5,4
1213.78,1210.39,1217.95,1204.42,629687.0,62995760.0,2017,12,25,10,30,2017-12-25 10:30,6,2
1210.0,1203.08,1210.0,1201.9,472545.0,47282960.0,2017,12,25,11,30,2017-12-25 11:30,3,5
1203.08,1199.75,1204.01,1197.77,330297.0,33057856.0,2017,12,25,14,0,2017-12-25 14:00,2,6
1199.69,1197.08,1202.11,1195.76,450751.0,45104592.0,2017,12,25,15,0,2017-12-25 15:00,1,8
1198.74,1198.73,1203.15,1194.09,540554.0,54085660.0,2017,12,26,10,30,2017-12-26 10:30,5,2
1198.22,1201.25,1201.61,1192.42,426831.0,42712132.0,2017,12,26,11,30,2017-12-26 11:30,3,5
1201.25,1204.31,1204.4,1199.43,365526.0,36580464.0,2017,12,26,14,0,2017-12-26 14:00,5,3
1204.04,1204.76,1206.76,1203.59,526470.0,52678416.0,2017,12,26,15,0,2017-12-26 15:00,8,0
1203.34,1203.54,1209.85,1201.88,796265.0,79654168.0,2017,12,27,10,30,2017-12-27 10:30,3,6
1203.33,1204.33,1206.15,1200.58,388502.0,38877640.0,2017,12,27,11,30,2017-12-27 11:30,3,6
1204.63,1203.3,1205.33,1200.69,342131.0,34241536.0,2017,12,27,14,0,2017-12-27 14:00,3,5
1203.3,1198.72,1204.13,1197.04,617561.0,61785760.0,2017,12,27,15,0,2017-12-27 15:00,3,6
1197.09,1201.27,1206.13,1197.08,904082.0,90437432.0,2017,12,28,10,30,2017-12-28 10:30,4,5
1201.05,1202.59,1204.03,1201.05,228374.0,22865104.0,2017,12,28,11,30,2017-12-28 11:30,5,3
1202.78,1199.41,1205.2,1198.57,346946.0,34723240.0,2017,12,28,14,0,2017-12-28 14:00,6,3
1199.41,1193.07,1200.0,1192.44,649752.0,65005872.0,2017,12,28,15,0,2017-12-28 15:00,6,3
1198.63,1214.32,1221.33,1196.72,1527674.0,152797008.0,2017,12,29,10,30,2017-12-29 10:30,5,2
1214.42,1218.29,1219.22,1212.56,800688.0,80099936.0,2017,12,29,11,30,2017-12-29 11:30,8,1
1218.59,1226.14,1226.2,1216.28,697445.0,69776752.0,2017,12,29,14,0,2017-12-29 14:00,9,0
1226.0,1230.61,1231.17,1225.89,1053017.0,105334528.0,2017,12,29,15,0,2017-12-29 15:00,9,0
1229.45,1230.53,1238.81,1226.25,1421657.0,142194976.0,2018,1,2,10,30,2018-01-02 10:30,4,5
1230.53,1226.28,1230.96,1224.55,734308.0,73463472.0,2018,1,2,11,30,2018-01-02 11:30,5,4
1225.39,1217.84,1225.9,1217.61,790815.0,79114416.0,2018,1,2,14,0,2018-01-02 14:00,2,6
1217.52,1222.5,1224.25,1216.03,845475.0,84580384.0,2018,1,2,15,0,2018-01-02 15:00,4,5
1230.06,1256.93,1262.81,1230.06,2310381.0,231066992.0,2018,1,3,10,30,2018-01-03 10:30,3,3
1257.59,1265.18,1265.73,1257.24,1007136.0,100746608.0,2018,1,3,11,30,2018-01-03 11:30,7,2
1265.13,1279.64,1280.43,1263.46,1208212.0,120855136.0,2018,1,3,14,0,2018-01-03 14:00,7,1
1278.95,1269.36,1285.93,1262.89,2116137.0,211645632.0,2018,1,3,15,0,2018-01-03 15:00,7,2
1263.85,1274.11,1275.74,1258.74,1773418.0,177371008.0,2018,1,4,10,30,2018-01-04 10:30,1,8
1274.11,1288.7,1292.14,1274.11,1568221.0,156855648.0,2018,1,4,11,30,2018-01-04 11:30,5,4
1288.83,1275.48,1290.71,1274.4,1024389.0,102471712.0,2018,1,4,14,0,2018-01-04 14:00,4,5
1275.14,1277.2,1277.34,1268.79,1477026.0,147735808.0,2018,1,4,15,0,2018-01-04 15:00,4,5
1273.65,1268.45,1274.66,1261.78,1759471.0,175977952.0,2018,1,5,10,30,2018-01-05 10:30,1,6
1268.12,1268.51,1271.34,1265.72,675302.0,67562656.0,2018,1,5,11,30,2018-01-05 11:30,3,6
1269.55,1275.58,1280.52,1267.47,1213822.0,121414656.0,2018,1,5,14,0,2018-01-05 14:00,4,4
1275.58,1278.51,1279.56,1274.59,1276739.0,127703424.0,2018,1,5,15,0,2018-01-05 15:00,3,4
1268.24,1256.76,1268.24,1244.21,2934638.0,293493600.0,2018,1,8,10,30,2018-01-08 10:30,1,8
1258.37,1265.73,1267.16,1253.08,1544194.0,154451968.0,2018,1,8,11,30,2018-01-08 11:30,1,8
1265.84,1256.89,1267.76,1256.89,1675091.0,167542432.0,2018,1,8,14,0,2018-01-08 14:00,2,7
1256.89,1256.6,1257.95,1249.79,1349652.0,134996608.0,2018,1,8,15,0,2018-01-08 15:00,2,7
1249.9,1253.02,1260.99,1249.9,1946208.0,194651392.0,2018,1,9,10,30,2018-01-09 10:30,2,6
1253.1,1246.7,1254.64,1244.98,1087546.0,108787744.0,2018,1,9,11,30,2018-01-09 11:30,4,4
1246.7,1247.39,1248.38,1240.9,1124896.0,112522816.0,2018,1,9,14,0,2018-01-09 14:00,3,5
1247.26,1243.08,1249.61,1238.9,1476179.0,147651168.0,2018,1,9,15,0,2018-01-09 15:00,5,3
1242.72,1264.3,1267.28,1242.72,2188757.0,218906848.0,2018,1,10,10,30,2018-01-10 10:30,2,6
1264.3,1262.06,1267.56,1259.48,1296533.0,129687264.0,2018,1,10,11,30,2018-01-10 11:30,5,3
1262.06,1253.96,1266.39,1250.32,1577665.0,157798624.0,2018,1,10,14,0,2018-01-10 14:00,5,4
1253.96,1261.71,1271.11,1252.91,1482527.0,148287328.0,2018,1,10,15,0,2018-01-10 15:00,4,5
1260.54,1265.75,1271.76,1256.27,2002631.0,200293824.0,2018,1,11,10,30,2018-01-11 10:30,3,5
1265.75,1270.39,1271.23,1263.93,1123963.0,112429344.0,2018,1,11,11,30,2018-01-11 11:30,6,3
1270.28,1288.52,1288.63,1269.83,1825041.0,182537216.0,2018,1,11,14,0,2018-01-11 14:00,6,3
1289.09,1288.57,1293.91,1286.66,2775154.0,277547552.0,2018,1,11,15,0,2018-01-11 15:00,6,2
1281.57,1286.08,1286.17,1275.27,1350933.0,135124224.0,2018,1,12,10,30,2018-01-12 10:30,1,7
1285.97,1284.51,1293.08,1280.47,1585242.0,158558304.0,2018,1,12,11,30,2018-01-12 11:30,3,6
1284.51,1274.75,1286.81,1273.64,931819.0,93214336.0,2018,1,12,14,0,2018-01-12 14:00,4,4
1274.57,1278.38,1284.29,1273.17,935907.0,93624032.0,2018,1,12,15,0,2018-01-12 15:00,2,5
1279.7,1293.74,1297.78,1271.49,2694477.0,269477248.0,2018,1,15,10,30,2018-01-15 10:30,3,4
1293.74,1291.52,1301.7,1291.07,1931866.0,193219232.0,2018,1,15,11,30,2018-01-15 11:30,3,6
1291.61,1296.43,1306.55,1291.15,1851046.0,185136800.0,2018,1,15,14,0,2018-01-15 14:00,3,6
1297.33,1300.41,1306.47,1296.04,2115775.0,211609664.0,2018,1,15,15,0,2018-01-15 15:00,3,6
1297.2,1313.37,1320.83,1292.81,2370980.0,237129024.0,2018,1,16,10,30,2018-01-16 10:30,4,5
1313.37,1327.02,1327.64,1311.55,1575812.0,157615360.0,2018,1,16,11,30,2018-01-16 11:30,7,2
1327.1,1334.84,1350.91,1325.56,2541335.0,254167232.0,2018,1,16,14,0,2018-01-16 14:00,6,2
1334.1,1333.93,1334.84,1319.81,2023879.0,202421824.0,2018,1,16,15,0,2018-01-16 15:00,8,1
1331.82,1322.34,1332.76,1303.99,2353887.0,235415872.0,2018,1,17,10,30,2018-01-17 10:30,1,7
1322.34,1342.03,1343.37,1316.08,1329396.0,132971776.0,2018,1,17,11,30,2018-01-17 11:30,1,8
1342.73,1320.42,1344.85,1320.42,1309126.0,130945024.0,2018,1,17,14,0,2018-01-17 14:00,5,4
1320.42,1323.34,1326.98,1312.63,1395403.0,139573632.0,2018,1,17,15,0,2018-01-17 15:00,2,6
1316.22,1322.18,1329.01,1312.25,1038991.0,103927664.0,2018,1,18,10,30,2018-01-18 10:30,3,5
1322.23,1317.99,1323.8,1314.13,941120.0,94144720.0,2018,1,18,11,30,2018-01-18 11:30,6,2
1317.9,1334.28,1334.9,1317.74,1192666.0,119298304.0,2018,1,18,14,0,2018-01-18 14:00,4,5
1334.46,1346.76,1353.4,1331.99,1686336.0,168664064.0,2018,1,18,15,0,2018-01-18 15:00,5,4
1346.42,1352.75,1362.36,1342.28,1343648.0,134392656.0,2018,1,19,10,30,2018-01-19 10:30,4,5
1352.75,1348.12,1361.47,1346.88,1135750.0,113608288.0,2018,1,19,11,30,2018-01-19 11:30,8,1
1348.21,1336.73,1352.28,1336.72,1073333.0,107367120.0,2018,1,19,14,0,2018-01-19 14:00,6,3
1336.91,1328.87,1345.15,1320.9,1354783.0,135509280.0,2018,1,19,15,0,2018-01-19 15:00,4,4
1335.54,1338.35,1340.23,1313.89,1601985.0,160228672.0,2018,1,22,10,30,2018-01-22 10:30,4,5
1339.4,1346.71,1355.28,1339.4,1099217.0,109953536.0,2018,1,22,11,30,2018-01-22 11:30,4,4
1346.83,1340.76,1348.37,1336.06,912333.0,91265088.0,2018,1,22,14,0,2018-01-22 14:00,8,1
1341.16,1345.78,1347.16,1340.42,773324.0,77364096.0,2018,1,22,15,0,2018-01-22 15:00,7,1
1345.85,1351.79,1369.32,1345.85,2005695.0,200600640.0,2018,1,23,10,30,2018-01-23 10:30,7,2
1350.54,1347.07,1354.94,1346.62,619802.0,62012064.0,2018,1,23,11,30,2018-01-23 11:30,7,2
1347.66,1349.55,1355.35,1344.61,574984.0,57528672.0,2018,1,23,14,0,2018-01-23 14:00,4,4
1349.64,1356.06,1357.66,1346.22,983045.0,98334912.0,2018,1,23,15,0,2018-01-23 15:00,5,3
1353.55,1337.17,1353.55,1330.13,1588232.0,158852816.0,2018,1,24,10,30,2018-01-24 10:30,1,8
1337.17,1334.85,1343.33,1331.98,955736.0,95606160.0,2018,1,24,11,30,2018-01-24 11:30,3,6
1334.85,1338.78,1340.47,1334.19,1093266.0,109359648.0,2018,1,24,14,0,2018-01-24 14:00,5,3
1338.14,1336.74,1338.92,1330.37,1351505.0,135183200.0,2018,1,24,15,0,2018-01-24 15:00,5,3
1334.95,1337.54,1339.77,1322.96,1394993.0,139527888.0,2018,1,25,10,30,2018-01-25 10:30,2,6
1337.89,1337.69,1346.38,1335.36,709829.0,71014656.0,2018,1,25,11,30,2018-01-25 11:30,4,2
1337.69,1333.73,1338.87,1332.14,696899.0,69719888.0,2018,1,25,14,0,2018-01-25 14:00,4,4
1334.29,1329.09,1336.11,1328.42,1093268.0,109358016.0,2018,1,25,15,0,2018-01-25 15:00,4,4
1333.19,1338.55,1341.86,1329.74,1220381.0,122067680.0,2018,1,26,10,30,2018-01-26 10:30,7,1
1338.3,1340.31,1344.21,1335.47,991638.0,99196960.0,2018,1,26,11,30,2018-01-26 11:30,5,3
1340.42,1349.4,1349.4,1339.41,1225987.0,122632368.0,2018,1,26,14,0,2018-01-26 14:00,7,1
1349.31,1340.28,1349.91,1336.93,1523465.0,152380448.0,2018,1,26,15,0,2018-01-26 15:00,6,2
1335.3,1332.64,1342.62,1332.42,1616245.0,161653072.0,2018,1,29,10,30,2018-01-29 10:30,2,7
1333.13,1310.51,1333.13,1305.18,1639233.0,163956304.0,2018,1,29,11,30,2018-01-29 11:30,1,6
1310.7,1307.72,1313.09,1302.49,1308115.0,130842176.0,2018,1,29,14,0,2018-01-29 14:00,1,8
1307.72,1305.63,1308.84,1295.18,1880828.0,188113248.0,2018,1,29,15,0,2018-01-29 15:00,1,8
1299.12,1315.6,1318.02,1299.12,1454188.0,145449408.0,2018,1,30,10,30,2018-01-30 10:30,5,3
1315.43,1308.16,1324.46,1307.58,827382.0,82770784.0,2018,1,30,11,30,2018-01-30 11:30,6,3
1308.16,1305.15,1311.59,1303.07,746723.0,74703584.0,2018,1,30,14,0,2018-01-30 14:00,3,4
1304.71,1296.69,1305.25,1291.49,1745139.0,174547040.0,2018,1,30,15,0,2018-01-30 15:00,3,5
1299.31,1292.55,1302.43,1280.02,2131453.0,213172592.0,2018,1,31,10,30,2018-01-31 10:30,4,5
1293.03,1300.63,1302.33,1287.61,1259603.0,125992176.0,2018,1,31,11,30,2018-01-31 11:30,2,7
1300.63,1287.79,1301.94,1285.58,885095.0,88542208.0,2018,1,31,14,0,2018-01-31 14:00,3,6
1288.03,1286.41,1290.39,1281.26,1301847.0,130215968.0,2018,1,31,15,0,2018-01-31 15:00,2,7
1285.8,1288.89,1310.73,1285.8,2633298.0,263357504.0,2018,2,1,10,30,2018-02-01 10:30,3,6
1288.71,1288.17,1292.68,1281.08,1500989.0,150130304.0,2018,2,1,11,30,2018-02-01 11:30,3,6
1287.89,1300.13,1312.29,1283.56,2050392.0,205070720.0,2018,2,1,14,0,2018-02-01 14:00,3,6
1300.67,1287.51,1300.67,1286.8,1493118.0,149342464.0,2018,2,1,15,0,2018-02-01 15:00,3,6
1280.87,1272.34,1283.98,1244.45,2513260.0,251353216.0,2018,2,2,10,30,2018-02-02 10:30,0,8
1272.22,1279.08,1284.16,1266.44,1147779.0,114811744.0,2018,2,2,11,30,2018-02-02 11:30,2,6
1279.08,1290.88,1290.98,1276.6,1104893.0,110521952.0,2018,2,2,14,0,2018-02-02 14:00,1,5
1291.09,1297.98,1304.61,1290.44,1630198.0,163051776.0,2018,2,2,15,0,2018-02-02 15:00,3,5
1286.78,1306.21,1306.31,1277.51,2468510.0,246880624.0,2018,2,5,10,30,2018-02-05 10:30,0,8
1306.46,1295.58,1306.82,1293.83,848822.0,84913040.0,2018,2,5,11,30,2018-02-05 11:30,2,5
1296.27,1307.33,1310.74,1295.86,843957.0,84427904.0,2018,2,5,14,0,2018-02-05 14:00,2,5
1307.33,1316.61,1317.48,1306.01,1292413.0,129273408.0,2018,2,5,15,0,2018-02-05 15:00,4,4
1286.7,1259.39,1294.08,1259.39,2289491.0,228978416.0,2018,2,6,10,30,2018-02-06 10:30,0,9
1259.84,1240.92,1263.33,1239.03,1730549.0,173087376.0,2018,2,6,11,30,2018-02-06 11:30,1,8
1240.71,1248.05,1249.22,1225.61,1888764.0,188907712.0,2018,2,6,14,0,2018-02-06 14:00,0,9
1248.05,1216.01,1250.49,1215.35,1468561.0,146887488.0,2018,2,6,15,0,2018-02-06 15:00,0,9
1238.81,1220.3,1244.79,1214.47,2298236.0,229853808.0,2018,2,7,10,30,2018-02-07 10:30,8,1
1220.25,1219.75,1220.83,1188.8,1635288.0,163557168.0,2018,2,7,11,30,2018-02-07 11:30,7,2
1218.26,1213.36,1223.93,1211.98,623389.0,62370240.0,2018,2,7,14,0,2018-02-07 14:00,5,3
1213.36,1186.84,1214.34,1182.27,1930257.0,193060320.0,2018,2,7,15,0,2018-02-07 15:00,5,4
1182.8,1210.74,1220.2,1182.8,1509061.0,150936608.0,2018,2,8,10,30,2018-02-08 10:30,4,5
1210.74,1206.3,1217.85,1205.64,676222.0,67654976.0,2018,2,8,11,30,2018-02-08 11:30,8,1
1206.02,1212.06,1212.06,1194.35,1009984.0,101030560.0,2018,2,8,14,0,2018-02-08 14:00,5,4
1212.18,1213.5,1217.22,1202.63,983410.0,98374272.0,2018,2,8,15,0,2018-02-08 15:00,7,2
1176.03,1183.71,1187.84,1143.22,2184807.0,218509216.0,2018,2,9,10,30,2018-02-09 10:30,0,9
1184.63,1181.24,1184.63,1154.89,1380863.0,138117920.0,2018,2,9,11,30,2018-02-09 11:30,0,9
1180.81,1158.48,1180.83,1154.37,595670.0,59598048.0,2018,2,9,14,0,2018-02-09 14:00,0,9
1158.13,1159.36,1167.27,1142.91,1121726.0,112203232.0,2018,2,9,15,0,2018-02-09 15:00,0,9
1170.12,1172.94,1177.17,1159.63,1420709.0,142101424.0,2018,2,12,10,30,2018-02-12 10:30,7,2
1172.96,1183.33,1187.1,1168.13,1089340.0,108967792.0,2018,2,12,11,30,2018-02-12 11:30,8,1
