open,close,high,low,vol,amount,year,month,day,hour,minute,datetime,up_count,down_count
1518.67,1511.37,1518.76,1509.33,5665932.0,566606720.0,2017,12,6,14,0,2017-12-06 14:00,15,21
1511.26,1542.33,1542.92,1510.66,13946444.0,1394657536.0,2017,12,6,15,0,2017-12-06 15:00,7,30
1535.0,1538.64,1540.87,1530.59,10171036.0,1017117696.0,2017,12,7,10,30,2017-12-07 10:30,5,33
1538.61,1540.88,1542.81,1535.14,6043539.0,604368384.0,2017,12,7,11,30,2017-12-07 11:30,10,28
1540.88,1545.57,1548.28,1536.72,7522988.0,752313088.0,2017,12,7,14,0,2017-12-07 14:00,14,23
1545.45,1543.15,1548.91,1539.34,10001683.0,1000182784.0,2017,12,7,15,0,2017-12-07 15:00,19,18
1539.83,1552.19,1555.38,1539.64,10288342.0,1028846976.0,2017,12,8,10,30,2017-12-08 10:30,19,17
1552.88,1558.61,1558.61,1548.22,7074875.0,707501824.0,2017,12,8,11,30,2017-12-08 11:30,30,9
1558.61,1560.06,1563.14,1557.67,8829502.0,882964352.0,2017,12,8,14,0,2017-12-08 14:00,33,5
1559.93,1561.2,1563.76,1558.35,11515443.0,1151559424.0,2017,12,8,15,0,2017-12-08 15:00,31,7
1562.73,1583.39,1585.19,1562.68,15586462.0,1558659456.0,2017,12,11,10,30,2017-12-11 10:30,19,11
1582.87,1580.31,1590.09,1579.28,8569458.0,856959872.0,2017,12,11,11,30,2017-12-11 11:30,32,6
1580.31,1578.64,1583.02,1575.97,6027915.0,602805760.0,2017,12,11,14,0,2017-12-11 14:00,29,8
1579.75,1579.57,1583.14,1577.28,8781704.0,878184704.0,2017,12,11,15,0,2017-12-11 15:00,26,11
1579.27,1576.8,1580.73,1573.48,9597026.0,959716352.0,2017,12,12,10,30,2017-12-12 10:30,9,25
1577.08,1573.04,1579.09,1571.3,6162056.0,616220288.0,2017,12,12,11,30,2017-12-12 11:30,14,23
1573.16,1571.14,1573.17,1567.35,5882988.0,588311936.0,2017,12,12,14,0,2017-12-12 14:00,8,29
1570.69,1566.34,1573.72,1565.42,7716670.0,771681280.0,2017,12,12,15,0,2017-12-12 15:00,10,26
1562.33,1565.67,1567.79,1561.65,7989552.0,798968640.0,2017,12,13,10,30,2017-12-13 10:30,13,20
1565.51,1561.06,1565.57,1560.12,3800233.0,380037824.0,2017,12,13,11,30,2017-12-13 11:30,18,19
1560.85,1564.92,1566.12,1555.91,7366420.0,736655872.0,2017,12,13,14,0,2017-12-13 14:00,13,24
1565.02,1575.75,1576.2,1563.8,8832464.0,883261184.0,2017,12,13,15,0,2017-12-13 15:00,21,16
1573.15,1578.0,1584.45,1571.65,12030847.0,1203098240.0,2017,12,14,10,30,2017-12-14 10:30,10,24
1578.06,1581.5,1581.75,1575.28,6766064.0,676620800.0,2017,12,14,11,30,2017-12-14 11:30,9,27
1581.5,1579.24,1581.84,1576.52,6113205.0,611335040.0,2017,12,14,14,0,2017-12-14 14:00,11,27
1579.15,1576.92,1579.5,1574.95,9096163.0,909631232.0,2017,12,14,15,0,2017-12-14 15:00,10,25
1575.21,1569.77,1580.23,1569.31,9566527.0,956666688.0,2017,12,15,10,30,2017-12-15 10:30,14,21
1569.63,1567.0,1573.54,1563.99,7909372.0,790950208.0,2017,12,15,11,30,2017-12-15 11:30,7,29
1567.03,1571.94,1574.55,1564.69,8440696.0,844083840.0,2017,12,15,14,0,2017-12-15 14:00,8,29
1571.78,1577.82,1577.82,1569.71,12946023.0,1294617856.0,2017,12,15,15,0,2017-12-15 15:00,7,30
1575.83,1568.83,1579.72,1568.51,11811208.0,1181133824.0,2017,12,18,10,30,2017-12-18 10:30,22,14
1568.54,1566.46,1569.05,1562.97,5954014.0,595415808.0,2017,12,18,11,30,2017-12-18 11:30,9,28
1566.51,1563.85,1567.52,1558.86,5862795.0,586294528.0,2017,12,18,14,0,2017-12-18 14:00,9,27
1564.17,1567.18,1568.27,1557.62,8395650.0,839580160.0,2017,12,18,15,0,2017-12-18 15:00,10,26
1567.31,1576.18,1577.82,1565.35,8765615.0,876575424.0,2017,12,19,10,30,2017-12-19 10:30,20,15
1575.87,1572.01,1577.76,1571.65,5421962.0,542210624.0,2017,12,19,11,30,2017-12-19 11:30,23,12
1572.22,1569.35,1574.67,1568.2,4089572.0,408970368.0,2017,12,19,14,0,2017-12-19 14:00,20,17
1569.4,1571.94,1571.94,1565.86,7655884.0,765602944.0,2017,12,19,15,0,2017-12-19 15:00,17,20
1574.75,1562.01,1574.75,1560.95,6807029.0,680716032.0,2017,12,20,10,30,2017-12-20 10:30,8,25
1562.26,1564.39,1564.44,1559.18,5482678.0,548282112.0,2017,12,20,11,30,2017-12-20 11:30,5,33
1564.65,1562.66,1565.1,1561.32,5237538.0,523767552.0,2017,12,20,14,0,2017-12-20 14:00,4,31
1562.98,1561.05,1563.28,1557.23,7763265.0,776341504.0,2017,12,20,15,0,2017-12-20 15:00,4,34
1556.68,1556.38,1565.44,1550.22,10533074.0,1053320320.0,2017,12,21,10,30,2017-12-21 10:30,15,18
1556.79,1563.75,1564.94,1555.14,5724180.0,572431616.0,2017,12,21,11,30,2017-12-21 11:30,8,30
1563.75,1568.05,1570.59,1563.6,6280055.0,628019584.0,2017,12,21,14,0,2017-12-21 14:00,14,23
1568.32,1567.81,1570.05,1566.1,8975447.0,897559040.0,2017,12,21,15,0,2017-12-21 15:00,15,21
1565.19,1561.49,1566.68,1556.76,7810789.0,781092224.0,2017,12,22,10,30,2017-12-22 10:30,11,19
1561.67,1558.32,1561.67,1553.49,5248768.0,524890624.0,2017,12,22,11,30,2017-12-22 11:30,12,22
1558.39,1562.05,1563.26,1557.02,4637714.0,463784832.0,2017,12,22,14,0,2017-12-22 14:00,13,21
1561.88,1560.92,1562.18,1556.88,7321490.0,732162560.0,2017,12,22,15,0,2017-12-22 15:00,15,22
1565.76,1549.6,1568.22,1544.76,9921647.0,992177600.0,2017,12,25,10,30,2017-12-25 10:30,12,25
1549.18,1542.7,1549.46,1541.09,5634783.0,563492288.0,2017,12,25,11,30,2017-12-25 11:30,6,32
1542.7,1547.19,1547.69,1542.58,4638367.0,463850496.0,2017,12,25,14,0,2017-12-25 14:00,3,34
1547.02,1541.99,1547.3,1541.99,6773029.0,677316992.0,2017,12,25,15,0,2017-12-25 15:00,3,35
1542.55,1532.61,1544.02,1531.58,9807297.0,980742528.0,2017,12,26,10,30,2017-12-26 10:30,19,16
1532.32,1538.79,1540.35,1525.82,7298948.0,729908352.0,2017,12,26,11,30,2017-12-26 11:30,19,19
1538.81,1538.06,1542.08,1536.66,5269135.0,526928128.0,2017,12,26,14,0,2017-12-26 14:00,24,13
1538.06,1545.83,1546.8,1536.51,9166325.0,916647168.0,2017,12,26,15,0,2017-12-26 15:00,23,14
1542.82,1542.42,1543.71,1540.05,7417968.0,741809600.0,2017,12,27,10,30,2017-12-27 10:30,12,21
1541.8,1544.81,1546.21,1541.39,5204675.0,520481216.0,2017,12,27,11,30,2017-12-27 11:30,12,26
1544.41,1542.31,1545.02,1540.71,4414719.0,441485952.0,2017,12,27,14,0,2017-12-27 14:00,14,19
1542.27,1538.69,1542.27,1534.66,9685932.0,968607232.0,2017,12,27,15,0,2017-12-27 15:00,13,25
1538.4,1561.63,1562.94,1535.16,16105111.0,1610524672.0,2017,12,28,10,30,2017-12-28 10:30,12,22
1562.04,1564.82,1565.62,1561.45,7182865.0,718300416.0,2017,12,28,11,30,2017-12-28 11:30,32,5
1564.83,1565.77,1566.61,1562.69,8512158.0,851229696.0,2017,12,28,14,0,2017-12-28 14:00,33,5
1565.81,1563.42,1568.86,1560.57,10014117.0,1001425920.0,2017,12,28,15,0,2017-12-28 15:00,34,4
1563.52,1562.3,1568.29,1559.88,11132464.0,1113259648.0,2017,12,29,10,30,2017-12-29 10:30,10,25
1562.14,1560.29,1563.17,1558.31,5044436.0,504457984.0,2017,12,29,11,30,2017-12-29 11:30,12,23
1560.36,1563.53,1563.97,1558.73,5734108.0,573425024.0,2017,12,29,14,0,2017-12-29 14:00,13,22
1563.29,1568.99,1569.86,1563.04,10213249.0,1021339904.0,2017,12,29,15,0,2017-12-29 15:00,20,15
1571.93,1585.11,1585.43,1571.93,12247756.0,1224788480.0,2018,1,2,10,30,2018-01-02 10:30,20,15
1585.27,1585.11,1588.95,1583.22,7733156.0,773329920.0,2018,1,2,11,30,2018-01-02 11:30,22,13
1585.75,1582.05,1588.12,1580.96,5666308.0,566644992.0,2018,1,2,14,0,2018-01-02 14:00,27,6
1582.41,1581.25,1583.31,1577.89,8718405.0,871854592.0,2018,1,2,15,0,2018-01-02 15:00,24,10
1583.14,1579.24,1583.86,1575.06,12182967.0,1218309504.0,2018,1,3,10,30,2018-01-03 10:30,10,23
1579.44,1583.07,1583.73,1577.84,8264344.0,826447360.0,2018,1,3,11,30,2018-01-03 11:30,20,15
1583.07,1582.57,1584.4,1580.71,8010451.0,801058944.0,2018,1,3,14,0,2018-01-03 14:00,23,13
1581.78,1581.87,1583.67,1579.6,12671406.0,1267155456.0,2018,1,3,15,0,2018-01-03 15:00,19,13
1582.53,1577.62,1582.54,1572.5,12516447.0,1251657216.0,2018,1,4,10,30,2018-01-04 10:30,6,29
1577.88,1576.74,1578.85,1574.48,7497028.0,749717376.0,2018,1,4,11,30,2018-01-04 11:30,9,23
1576.69,1573.0,1576.69,1572.13,6920138.0,692027520.0,2018,1,4,14,0,2018-01-04 14:00,12,25
1572.66,1575.05,1575.06,1570.05,9092308.0,909245440.0,2018,1,4,15,0,2018-01-04 15:00,8,27
1573.88,1579.39,1583.13,1571.14,11374686.0,1137481472.0,2018,1,5,10,30,2018-01-05 10:30,17,17
1579.24,1581.8,1583.4,1576.74,7426536.0,742667904.0,2018,1,5,11,30,2018-01-05 11:30,15,19
1581.83,1578.8,1584.47,1578.12,7382654.0,738279296.0,2018,1,5,14,0,2018-01-05 14:00,21,15
1579.05,1581.25,1581.96,1578.27,12166705.0,1216684288.0,2018,1,5,15,0,2018-01-05 15:00,15,20
1582.78,1572.42,1582.95,1570.05,20356064.0,2035618944.0,2018,1,8,10,30,2018-01-08 10:30,8,25
1572.66,1567.19,1573.46,1566.0,9185897.0,918604416.0,2018,1,8,11,30,2018-01-08 11:30,12,26
1567.02,1566.58,1570.48,1564.1,8986873.0,898701056.0,2018,1,8,14,0,2018-01-08 14:00,12,24
1566.66,1573.56,1574.32,1564.77,12948512.0,1294865920.0,2018,1,8,15,0,2018-01-08 15:00,14,23
1569.67,1555.24,1569.67,1555.24,18197092.0,1819722496.0,2018,1,9,10,30,2018-01-09 10:30,9,27
1554.86,1557.31,1560.05,1554.7,9367946.0,936808704.0,2018,1,9,11,30,2018-01-09 11:30,3,34
1557.12,1558.63,1559.42,1554.52,8416426.0,841656576.0,2018,1,9,14,0,2018-01-09 14:00,5,31
1558.66,1565.21,1565.71,1555.98,10526847.0,1052699904.0,2018,1,9,15,0,2018-01-09 15:00,7,29
1562.89,1558.32,1564.84,1556.73,13499983.0,1350012288.0,2018,1,10,10,30,2018-01-10 10:30,12,23
1558.6,1556.72,1561.52,1555.92,8015471.0,801561472.0,2018,1,10,11,30,2018-01-10 11:30,5,31
1556.73,1548.53,1558.22,1548.01,7734663.0,773480448.0,2018,1,10,14,0,2018-01-10 14:00,4,33
1548.33,1556.65,1557.55,1547.94,11694513.0,1169465600.0,2018,1,10,15,0,2018-01-10 15:00,3,34
1555.59,1550.19,1555.59,1548.56,10779785.0,1077991808.0,2018,1,11,10,30,2018-01-11 10:30,8,29
1550.01,1549.21,1553.09,1548.34,7056090.0,705623680.0,2018,1,11,11,30,2018-01-11 11:30,18,19
1549.21,1558.94,1560.36,1548.01,8629577.0,862972416.0,2018,1,11,14,0,2018-01-11 14:00,23,14
1558.71,1557.84,1560.6,1556.02,11063929.0,1106406912.0,2018,1,11,15,0,2018-01-11 15:00,29,7
1561.04,1557.48,1561.26,1554.0,11245664.0,1124579712.0,2018,1,12,10,30,2018-01-12 10:30,8,28
1557.64,1557.13,1558.52,1554.28,5815247.0,581539328.0,2018,1,12,11,30,2018-01-12 11:30,10,26
1557.19,1552.93,1557.58,1550.89,6404460.0,640460160.0,2018,1,12,14,0,2018-01-12 14:00,9,27
1553.25,1558.66,1561.1,1552.86,12771386.0,1277152768.0,2018,1,12,15,0,2018-01-12 15:00,12,26
1554.84,1534.74,1554.84,1534.18,14026330.0,1402646656.0,2018,1,15,10,30,2018-01-15 10:30,3,34
1534.76,1531.68,1535.66,1530.78,7064818.0,706496512.0,2018,1,15,11,30,2018-01-15 11:30,2,35
1531.65,1526.8,1535.19,1523.74,9093272.0,909342080.0,2018,1,15,14,0,2018-01-15 14:00,3,35
1527.0,1528.32,1534.89,1521.79,13081084.0,1308122624.0,2018,1,15,15,0,2018-01-15 15:00,2,36
1523.41,1533.13,1534.47,1519.21,10308615.0,1030875328.0,2018,1,16,10,30,2018-01-16 10:30,17,16
1533.33,1532.69,1535.59,1529.19,6127862.0,612799680.0,2018,1,16,11,30,2018-01-16 11:30,29,9
1532.69,1526.57,1533.23,1524.54,7399544.0,739969152.0,2018,1,16,14,0,2018-01-16 14:00,29,9
1526.59,1532.09,1532.47,1524.19,9436846.0,943698688.0,2018,1,16,15,0,2018-01-16 15:00,15,22
1532.12,1512.85,1532.12,1512.85,14473015.0,1447314560.0,2018,1,17,10,30,2018-01-17 10:30,12,22
1512.72,1541.99,1541.99,1511.48,15303365.0,1530350208.0,2018,1,17,11,30,2018-01-17 11:30,6,32
1541.57,1547.59,1547.79,1539.88,9008560.0,900870656.0,2018,1,17,14,0,2018-01-17 14:00,27,10
1547.34,1545.21,1548.77,1544.29,8900108.0,890025728.0,2018,1,17,15,0,2018-01-17 15:00,27,9
1539.37,1545.68,1546.48,1538.54,14165351.0,1416548352.0,2018,1,18,10,30,2018-01-18 10:30,13,23
1545.35,1545.08,1546.46,1541.71,8226263.0,822640384.0,2018,1,18,11,30,2018-01-18 11:30,19,16
1545.08,1542.43,1546.92,1540.76,5976901.0,597704192.0,2018,1,18,14,0,2018-01-18 14:00,13,19
1541.92,1542.47,1546.69,1541.74,8409767.0,840989696.0,2018,1,18,15,0,2018-01-18 15:00,14,21
1541.02,1540.36,1543.03,1534.66,14653669.0,1465379968.0,2018,1,19,10,30,2018-01-19 10:30,11,26
1541.05,1533.51,1541.47,1533.27,6701592.0,670173952.0,2018,1,19,11,30,2018-01-19 11:30,26,11
1533.45,1533.76,1534.47,1529.52,6829632.0,682977152.0,2018,1,19,14,0,2018-01-19 14:00,16,20
1533.89,1530.53,1536.33,1529.43,11406084.0,1140622336.0,2018,1,19,15,0,2018-01-19 15:00,20,18
1528.55,1539.45,1539.74,1522.29,14338431.0,1433856128.0,2018,1,22,10,30,2018-01-22 10:30,6,29
1539.59,1572.99,1572.99,1539.06,26273200.0,2627333888.0,2018,1,22,11,30,2018-01-22 11:30,16,21
1572.81,1572.49,1577.25,1570.34,16969644.0,1696978688.0,2018,1,22,14,0,2018-01-22 14:00,33,4
1572.51,1573.82,1574.71,1571.39,13273115.0,1327326208.0,2018,1,22,15,0,2018-01-22 15:00,32,6
1572.78,1585.4,1585.42,1572.31,22167060.0,2216719872.0,2018,1,23,10,30,2018-01-23 10:30,8,26
1585.87,1589.91,1591.06,1581.29,13641275.0,1364141056.0,2018,1,23,11,30,2018-01-23 11:30,10,26
1590.06,1586.37,1593.37,1584.44,9916109.0,991625216.0,2018,1,23,14,0,2018-01-23 14:00,12,23
1586.41,1593.57,1593.57,1586.21,13470082.0,1347021824.0,2018,1,23,15,0,2018-01-23 15:00,9,27
1593.68,1603.08,1603.08,1584.1,25507084.0,2550721792.0,2018,1,24,10,30,2018-01-24 10:30,13,24
1603.64,1625.07,1625.49,1603.64,34942796.0,3494293248.0,2018,1,24,11,30,2018-01-24 11:30,28,9
1625.26,1629.35,1631.04,1625.26,20177792.0,2017793024.0,2018,1,24,14,0,2018-01-24 14:00,36,2
1629.38,1631.57,1633.11,1627.43,17853444.0,1785358336.0,2018,1,24,15,0,2018-01-24 15:00,34,2
1638.81,1659.75,1665.85,1637.62,65247328.0,6524746240.0,2018,1,25,10,30,2018-01-25 10:30,12,24
1659.84,1636.8,1660.0,1635.22,19049032.0,1904918016.0,2018,1,25,11,30,2018-01-25 11:30,30,6
1636.75,1639.85,1647.88,1636.64,12305752.0,1230589952.0,2018,1,25,14,0,2018-01-25 14:00,27,11
1639.84,1633.7,1641.59,1631.74,20829062.0,2082919424.0,2018,1,25,15,0,2018-01-25 15:00,25,12
1628.63,1637.88,1640.98,1626.68,33764848.0,3376498176.0,2018,1,26,10,30,2018-01-26 10:30,18,16
1637.46,1634.07,1637.85,1631.67,11764612.0,1176475136.0,2018,1,26,11,30,2018-01-26 11:30,20,14
1633.81,1635.84,1641.26,1633.81,12012061.0,1201220096.0,2018,1,26,14,0,2018-01-26 14:00,20,18
1635.63,1636.52,1639.6,1632.64,16704268.0,1670441472.0,2018,1,26,15,0,2018-01-26 15:00,20,15
1633.54,1634.03,1637.54,1624.85,25681236.0,2568136960.0,2018,1,29,10,30,2018-01-29 10:30,8,27
1634.06,1624.96,1634.06,1619.48,17619188.0,1761932544.0,2018,1,29,11,30,2018-01-29 11:30,13,19
1624.96,1612.51,1624.96,1612.27,11841351.0,1184148992.0,2018,1,29,14,0,2018-01-29 14:00,8,29
1613.63,1625.66,1625.68,1611.15,19634940.0,1963508736.0,2018,1,29,15,0,2018-01-29 15:00,4,34
1618.67,1612.31,1624.75,1611.77,21753548.0,2175367680.0,2018,1,30,10,30,2018-01-30 10:30,19,17
1611.87,1610.29,1616.17,1609.59,12332447.0,1233259264.0,2018,1,30,11,30,2018-01-30 11:30,15,21
1610.32,1609.27,1613.71,1608.37,8552968.0,855311872.0,2018,1,30,14,0,2018-01-30 14:00,16,20
1609.21,1608.75,1612.64,1604.5,15474704.0,1547484928.0,2018,1,30,15,0,2018-01-30 15:00,14,22
1600.95,1592.92,1601.21,1586.64,23318800.0,2331892992.0,2018,1,31,10,30,2018-01-31 10:30,6,29
1593.06,1589.47,1593.06,1586.95,12736016.0,1273616128.0,2018,1,31,11,30,2018-01-31 11:30,9,29
1589.4,1588.89,1594.97,1582.19,20285930.0,2028606976.0,2018,1,31,14,0,2018-01-31 14:00,7,31
1589.03,1582.63,1590.8,1581.93,16064928.0,1606507520.0,2018,1,31,15,0,2018-01-31 15:00,7,31
1585.52,1567.9,1587.3,1566.44,23286732.0,2328685824.0,2018,2,1,10,30,2018-02-01 10:30,20,12
1569.25,1548.96,1572.73,1548.16,15799299.0,1579943168.0,2018,2,1,11,30,2018-02-01 11:30,10,25
1548.96,1548.87,1553.74,1539.86,12715090.0,1271523328.0,2018,2,1,14,0,2018-02-01 14:00,1,36
1548.81,1537.25,1549.07,1536.18,13841399.0,1384153600.0,2018,2,1,15,0,2018-02-01 15:00,1,36
1528.98,1558.03,1560.28,1521.87,30192146.0,3019228160.0,2018,2,2,10,30,2018-02-02 10:30,4,30
1558.59,1551.9,1564.77,1551.54,12772342.0,1277247488.0,2018,2,2,11,30,2018-02-02 11:30,25,7
1551.9,1546.39,1556.27,1545.49,9804582.0,980472320.0,2018,2,2,14,0,2018-02-02 14:00,20,14
1546.34,1552.33,1553.04,1543.75,13791997.0,1379214336.0,2018,2,2,15,0,2018-02-02 15:00,14,19
1534.46,1537.3,1545.45,1529.25,23632660.0,2363278848.0,2018,2,5,10,30,2018-02-05 10:30,3,30
1536.14,1537.0,1540.28,1530.51,10799413.0,1079955200.0,2018,2,5,11,30,2018-02-05 11:30,10,20
1536.95,1538.13,1541.0,1534.64,7822279.0,782242304.0,2018,2,5,14,0,2018-02-05 14:00,12,19
1538.01,1538.64,1542.19,1535.56,11411346.0,1141149440.0,2018,2,5,15,0,2018-02-05 15:00,11,20
1514.27,1521.23,1529.05,1510.02,19643158.0,1964329216.0,2018,2,6,10,30,2018-02-06 10:30,2,30
1521.62,1505.06,1523.06,1505.06,10893787.0,1089393664.0,2018,2,6,11,30,2018-02-06 11:30,5,26
1505.01,1516.2,1517.3,1498.1,12512046.0,1251218688.0,2018,2,6,14,0,2018-02-06 14:00,2,30
1515.88,1485.98,1516.67,1483.68,16458881.0,1645902848.0,2018,2,6,15,0,2018-02-06 15:00,1,31
1505.79,1496.59,1510.92,1496.43,17591686.0,1759181952.0,2018,2,7,10,30,2018-02-07 10:30,31,0
1497.43,1503.31,1503.31,1471.33,19108452.0,1910858368.0,2018,2,7,11,30,2018-02-07 11:30,28,3
1503.2,1506.41,1514.84,1502.54,15597795.0,1559793408.0,2018,2,7,14,0,2018-02-07 14:00,25,6
1506.07,1500.61,1509.13,1496.03,11940800.0,1194094592.0,2018,2,7,15,0,2018-02-07 15:00,24,6
1492.35,1508.23,1515.6,1491.01,20216772.0,2021691136.0,2018,2,8,10,30,2018-02-08 10:30,10,17
1509.05,1512.16,1521.73,1507.11,10614146.0,1061428992.0,2018,2,8,11,30,2018-02-08 11:30,27,4
1512.16,1515.96,1518.55,1509.26,8111278.0,811141888.0,2018,2,8,14,0,2018-02-08 14:00,27,5
1515.56,1506.82,1515.86,1502.96,13026898.0,1302704384.0,2018,2,8,15,0,2018-02-08 15:00,26,4
1475.85,1482.31,1484.98,1453.35,24675122.0,2467525376.0,2018,2,9,10,30,2018-02-09 10:30,2,30
1482.23,1476.46,1484.13,1455.72,11511702.0,1151184896.0,2018,2,9,11,30,2018-02-09 11:30,7,24
1476.46,1460.81,1481.29,1457.93,9220048.0,922019072.0,2018,2,9,14,0,2018-02-09 14:00,7,24
1460.15,1458.27,1468.2,1447.38,13912624.0,1391276544.0,2018,2,9,15,0,2018-02-09 15:00,2,30
1464.59,1484.42,1484.67,1464.52,17462700.0,1746283136.0,2018,2,12,10,30,2018-02-12 10:30,26,7
1483.96,1492.02,1492.74,1482.52,8665831.0,866596992.0,2018,2,12,11,30,2018-02-12 11:30,31,2
1492.82,1499.54,1499.54,1490.53,8850842.0,885097984.0,2018,2,12,14,0,2018-02-12 14:00,31,2
1499.57,1499.0,1504.02,1496.07,11395414.0,1139555584.0,2018,2,12,15,0,2018-02-12 15:00,32,1
1502.24,1507.84,1515.12,1502.05,17994266.0,1799440128.0,2018,2,13,10,30,2018-02-13 10:30,24,9
1507.73,1505.41,1508.93,1503.49,6721489.0,672163840.0,2018,2,13,11,30,2018-02-13 11:30,20,11
1505.82,1494.77,1506.78,1494.17,6501846.0,650198528.0,2018,2,13,14,0,2018-02-13 14:00,22,11
1494.58,1491.07,1497.37,1485.92,10460427.0,1046058240.0,2018,2,13,15,0,2018-02-13 15:00,14,16
1494.29,1494.77,1500.32,1487.51,10274905.0,1027503808.0,2018,2,14,10,30,2018-02-14 10:30,15,17
1494.84,1496.46,1497.47,1490.73,5264467.0,526460864.0,2018,2,14,11,30,2018-02-14 11:30,12,20
1496.46,1494.59,1497.27,1492.64,4355088.0,435523840.0,2018,2,14,14,0,2018-02-14 14:00,15,20
1494.85,1496.2,1496.99,1489.5,10879598.0,1087974272.0,2018,2,14,15,0,2018-02-14 15:00,18,15
1521.18,1517.74,1527.05,1511.21,29598972.0,2959910144.0,2018,2,22,10,30,2018-02-22 10:30,35,0
1518.27,1533.7,1535.56,1517.41,13592651.0,1359280384.0,2018,2,22,11,30,2018-02-22 11:30,33,2
1533.83,1532.29,1533.83,1528.24,6802279.0,680242176.0,2018,2,22,14,0,2018-02-22 14:00,32,2
1532.7,1524.24,1532.7,1516.12,11628467.0,1162861568.0,2018,2,22,15,0,2018-02-22 15:00,33,2
1520.92,1515.07,1525.91,1514.83,19103318.0,1910345472.0,2018,2,23,10,30,2018-02-23 10:30,5,31
1515.77,1504.74,1519.11,1504.62,10536637.0,1053678336.0,2018,2,23,11,30,2018-02-23 11:30,10,25
1504.74,1502.65,1505.43,1499.14,7268213.0,726835456.0,2018,2,23,14,0,2018-02-23 14:00,2,32
1502.69,1506.38,1506.78,1501.33,10149256.0,1014938880.0,2018,2,23,15,0,2018-02-23 15:00,3,31
1511.42,1517.9,1518.27,1508.84,19237760.0,1923788800.0,2018,2,26,10,30,2018-02-26 10:30,26,9
1517.51,1528.24,1528.68,1516.09,11833424.0,1183356160.0,2018,2,26,11,30,2018-02-26 11:30,28,8
